,row_a662_data
Gene_46,0.015286141664566582
Gene_31,0.007722932971672744
Gene_42,0.007574968934939521
Gene_20,0.006635855227808568
Gene_22,0.0021640093025836384
Gene_9,0.002002743850295003
Gene_3,0.0011847276450341806
Gene_18,0.0009089387724752753
Gene_35,0.0007535672169276049
Gene_10,0.0007469046432112812
Gene_32,0.0006296369536417969
Gene_39,0.0004697821347378877
Gene_36,0.0003945641529909034
Gene_48,0.0002721666830104142
Gene_41,0.00011045767958866768
Gene_8,3.023496556937811e-05
Gene_7,2.9986700750540243e-06
Gene_34,6.063192735435643e-08
Gene_24,-6.160187181908762e-06
Gene_21,-8.3427961018459e-06
Gene_27,-2.0192891423000884e-05
Gene_16,-3.6504096883063016e-05
Gene_37,-4.259269186146963e-05
Gene_6,-5.7342981507348535e-05
Gene_2,-7.615265812949818e-05
Gene_33,-0.0001493952698967578
Gene_25,-0.00020932805096774755
Gene_30,-0.00021039107538722477
Gene_45,-0.00021704682423283458
Gene_15,-0.00026071328361459045
Gene_29,-0.00041868435383139203
Gene_1,-0.0005589931058787357
Gene_23,-0.0006019179239555622
Gene_38,-0.0010601257874373687
Gene_43,-0.0012782900845899718
Gene_14,-0.0013023956636625416
Gene_44,-0.0014672489225277842
Gene_17,-0.0015194728183429767
Gene_19,-0.002273609370446328
Gene_49,-0.0025504200868218334
Gene_50,-0.003266820242358089
Gene_28,-0.003382087509776684
Gene_13,-0.0035856803075330216
Gene_5,-0.004035735848875446
Gene_26,-0.004576381472435304
Gene_40,-0.0047952911017378206
Gene_47,-0.004862465806059736
Gene_4,-0.005686607418179336
Gene_12,-0.006270267677139007
Gene_11,-0.008405904317500514
