,row_a2624_data
Gene_10,0.006933444605580857
Gene_50,0.00473946964442545
Gene_22,0.004534228012486565
Gene_18,0.003951545336307497
Gene_30,0.0034462821353919686
Gene_46,0.002204086872983225
Gene_40,0.0012760484694169646
Gene_37,0.0011517285684994535
Gene_39,0.0008313739035011357
Gene_14,0.0007351595371430323
Gene_23,0.0005029451088671383
Gene_12,0.00041115168334465973
Gene_25,0.00015310870155749623
Gene_45,0.00011088615717425965
Gene_42,8.103066490568623e-05
Gene_43,7.075402024968682e-05
Gene_20,5.7110459431640817e-05
Gene_16,4.9930448445868227e-05
Gene_13,4.490707488233846e-05
Gene_49,1.2862504420577505e-05
Gene_28,1.2229583582571313e-05
Gene_2,1.2065448166549892e-05
Gene_19,-1.6969977428728212e-05
Gene_44,-7.829023348830525e-05
Gene_1,-8.76875187281064e-05
Gene_15,-9.741626466336188e-05
Gene_17,-0.00014229500807980697
Gene_21,-0.00015099936602344308
Gene_4,-0.00020715836275075417
Gene_34,-0.00022271000004282977
Gene_29,-0.0003238689181618401
Gene_35,-0.0004018419036345179
Gene_38,-0.0005982484389701077
Gene_7,-0.0007483905247816125
Gene_8,-0.0008373861515772649
Gene_33,-0.000913687617219724
Gene_3,-0.0013788259831833175
Gene_27,-0.0014924419673286032
Gene_31,-0.0015638745754089608
Gene_9,-0.001831414986854444
Gene_11,-0.001836856491195759
Gene_47,-0.0018418270965705973
Gene_6,-0.0018864488029568197
Gene_36,-0.0019892857547194488
Gene_48,-0.0027596936319122987
Gene_32,-0.00301693417431677
Gene_5,-0.00311340803996237
Gene_24,-0.003662699953888543
Gene_26,-0.0041789939753526075
Gene_41,-0.004835914642886139
