,row_a1897_data
Gene_16,0.006853298068148619
Gene_18,0.003655732075593594
Gene_43,0.0022561508993280766
Gene_32,0.0020738645650358097
Gene_35,0.0018200668570203483
Gene_12,0.0016831026779186489
Gene_31,0.0016429476816589381
Gene_25,0.0014707992612776688
Gene_29,0.001283529251989159
Gene_14,0.001282987969679219
Gene_46,0.0010407026193757535
Gene_21,0.000914409781356981
Gene_26,0.0008968097979422411
Gene_38,0.0004590071820197855
Gene_1,0.0003575629491596789
Gene_34,0.00030182497452796745
Gene_47,0.0002615210449837442
Gene_10,4.421104087506283e-05
Gene_27,4.149096217281737e-05
Gene_20,1.7740049971927776e-05
Gene_11,1.275974048217676e-05
Gene_6,-2.601236091578766e-08
Gene_49,-1.833821129737631e-06
Gene_45,-1.4156832830837475e-05
Gene_5,-2.237856494898688e-05
Gene_3,-0.0002000270523293858
Gene_28,-0.0002694626618326679
Gene_2,-0.0002935186442347799
Gene_50,-0.0003103548319513792
Gene_4,-0.0003551392431970315
Gene_7,-0.00035832184251067124
Gene_41,-0.000585531545032424
Gene_22,-0.0007051635283081303
Gene_37,-0.0007965514158999533
Gene_40,-0.0008790339715492521
Gene_8,-0.0010108965702042907
Gene_42,-0.0013730801461782553
Gene_23,-0.0014183249253957291
Gene_13,-0.0015074496449732173
Gene_24,-0.0015447411234906796
Gene_44,-0.001566449685535955
Gene_30,-0.0017210854148340653
Gene_48,-0.0018945803055395363
Gene_15,-0.0020446340480811983
Gene_9,-0.002499836014788899
Gene_36,-0.0025935610139157642
Gene_39,-0.0032939669635670753
Gene_19,-0.003627716166156196
Gene_17,-0.005977137153352267
Gene_33,-0.006882467911379091
