,row_a1344_data
Gene_7,0.014710660607321175
Gene_18,0.01182203398767936
Gene_28,0.005264191522827763
Gene_36,0.004164258564228264
Gene_11,0.0038203070656307484
Gene_44,0.003799110081854745
Gene_31,0.0027308891430655336
Gene_42,0.0021122149186363773
Gene_46,0.0019280480114483413
Gene_38,0.0017443818831497215
Gene_26,0.0009377744678893038
Gene_24,0.0008022523234459881
Gene_48,0.0006508023629402883
Gene_23,0.0003749513033623553
Gene_22,0.000166428876010982
Gene_6,1.5456734509711634e-07
Gene_43,-3.9467312411167635e-05
Gene_32,-5.7410554006212576e-05
Gene_30,-0.00018889293212927065
Gene_9,-0.00022705063152481304
Gene_10,-0.00025531060440410177
Gene_1,-0.0002804844140590892
Gene_45,-0.00035523093219571645
Gene_35,-0.0003920777436493034
Gene_17,-0.00048305213829063663
Gene_19,-0.0006310231477924958
Gene_3,-0.0007735378163899599
Gene_37,-0.0008199177879522632
Gene_49,-0.0008737254483249246
Gene_8,-0.0009712012884931774
Gene_27,-0.001004159168152156
Gene_21,-0.0011198677366163821
Gene_41,-0.0012151077237067464
Gene_50,-0.0012798251650853903
Gene_33,-0.0013440116846177778
Gene_29,-0.001475412632446289
Gene_12,-0.0014949906970523497
Gene_40,-0.001683167670214271
Gene_4,-0.0022402769240794803
Gene_15,-0.0023773716010358826
Gene_25,-0.0024236766465302387
Gene_13,-0.002894390795645373
Gene_16,-0.002896408795006257
Gene_5,-0.002982514994681707
Gene_47,-0.0033888202023859048
Gene_20,-0.003943639902902562
Gene_34,-0.004082504596195951
Gene_39,-0.004338780435619348
Gene_14,-0.005093442468305879
Gene_2,-0.006126357839040534
