,row_a121_data
Gene_21,0.006594452512717541
Gene_5,0.0040338936425488225
Gene_46,0.002767519579794397
Gene_15,0.0026451412069303532
Gene_19,0.0017963736938445543
Gene_32,0.0016010818183627073
Gene_42,0.001229924808653424
Gene_10,0.0011488119025020137
Gene_25,0.0011453361852845232
Gene_49,0.0011405184632529517
Gene_13,0.0009584163359147406
Gene_36,0.0008365151479713864
Gene_18,0.0006630132321970134
Gene_28,0.00032454728402288085
Gene_26,0.00031616225177610955
Gene_14,0.00014262510779125288
Gene_24,0.00010372717550306571
Gene_33,8.03597782141471e-05
Gene_2,7.818962139037264e-06
Gene_37,-1.5913771751143889e-06
Gene_7,-2.102783386733159e-05
Gene_23,-3.232225329210831e-05
Gene_44,-3.3318121156928194e-05
Gene_39,-4.713495524791495e-05
Gene_38,-6.122013613741619e-05
Gene_27,-0.00011000727492607937
Gene_9,-0.00013923500912417465
Gene_43,-0.00015616302285856982
Gene_31,-0.00016424444014317345
Gene_8,-0.0001713653256551898
Gene_35,-0.0002819240518357972
Gene_16,-0.000494269524240937
Gene_17,-0.0005465047443699565
Gene_48,-0.000591961472549263
Gene_3,-0.000597486002586022
Gene_29,-0.0008560213980032352
Gene_45,-0.0009578982817962829
Gene_34,-0.0009780243728826658
Gene_47,-0.0010364217551110519
Gene_22,-0.0010556051556591538
Gene_50,-0.0011291201472585699
Gene_30,-0.0012166829046966984
Gene_1,-0.00138605820982134
Gene_11,-0.002915993921623657
Gene_12,-0.0030505105036672023
Gene_40,-0.0030702621544384558
Gene_4,-0.0032847827301266635
Gene_20,-0.0033183344255683324
Gene_41,-0.005607840934089676
Gene_6,-0.0077787870048212325
