,row_a1533_data
Gene_48,0.009007161644449852
Gene_21,0.005144583722138631
Gene_33,0.004863814957198592
Gene_12,0.002979388320456012
Gene_23,0.002818692212580908
Gene_46,0.0022448587700927706
Gene_18,0.001629453285848786
Gene_39,0.0014699883690609946
Gene_16,0.0010928408983771742
Gene_7,0.0010469705942907658
Gene_15,0.000829970031119794
Gene_9,0.0007436440549819711
Gene_29,0.0006325376578560421
Gene_45,0.0006013621025352921
Gene_32,0.00025690453306552756
Gene_44,0.0001878681538282597
Gene_10,1.741100219352493e-08
Gene_5,-1.963827590551327e-05
Gene_49,-2.3734992517063084e-05
Gene_11,-5.4150915954776966e-05
Gene_41,-6.266748977596086e-05
Gene_47,-6.622713970632819e-05
Gene_28,-0.0001206840154100281
Gene_24,-0.0001324037186408904
Gene_17,-0.00019280072180144622
Gene_40,-0.00023985581609417398
Gene_36,-0.00029737236252723323
Gene_19,-0.00039895562073465844
Gene_2,-0.00044904633351182475
Gene_35,-0.0005397160668616056
Gene_34,-0.0005415608789414972
Gene_6,-0.0005586111757725728
Gene_25,-0.0005971008658158319
Gene_30,-0.0006774627352096078
Gene_13,-0.0007778846179267896
Gene_14,-0.0007863309634196462
Gene_20,-0.0008526548855108482
Gene_43,-0.000915021961548437
Gene_4,-0.00142570946036799
Gene_37,-0.0015841898719286696
Gene_42,-0.0015879314698327698
Gene_3,-0.0016013614175656664
Gene_8,-0.0019316666773261976
Gene_22,-0.0023910614976289787
Gene_38,-0.002472919003728342
Gene_50,-0.0029228880369697374
Gene_26,-0.002955879134494939
Gene_31,-0.0037736075559351265
Gene_1,-0.005138512490437591
Gene_27,-0.005368654368343446
