,row_a936_data
Gene_23,0.004722920606734198
Gene_35,0.004444354951869238
Gene_37,0.003796215000928105
Gene_18,0.0037035853084252824
Gene_12,0.00332660256414421
Gene_36,0.002595554043296616
Gene_46,0.0019838030733306464
Gene_28,0.0015123666269169674
Gene_43,0.0012165440272832468
Gene_1,0.0008431986485073336
Gene_17,0.000822335758332252
Gene_27,0.0006141059311587384
Gene_16,0.00032774371425920096
Gene_41,0.00028861539532628894
Gene_49,0.00017908195448237984
Gene_9,0.0001734900411422078
Gene_2,6.635065591580275e-05
Gene_42,5.98215500647798e-05
Gene_26,5.420599837631444e-05
Gene_45,1.646477019797809e-05
Gene_14,1.1618971457961406e-06
Gene_32,-1.3313820117167793e-07
Gene_34,-8.798046351725429e-06
Gene_25,-2.354036129909975e-05
Gene_19,-5.6845267335382484e-05
Gene_8,-6.471073773970011e-05
Gene_22,-0.00011150931700670938
Gene_44,-0.00012134729303269268
Gene_3,-0.0001981199766188399
Gene_21,-0.0003469102489437976
Gene_33,-0.00034762924401294756
Gene_31,-0.00040846064233952643
Gene_40,-0.0005092561944871985
Gene_30,-0.0006189135274740696
Gene_39,-0.0007629061604514033
Gene_24,-0.0012205718280746533
Gene_47,-0.001244837225925209
Gene_11,-0.001285324688833937
Gene_38,-0.0013533536045254864
Gene_10,-0.0015523144427131447
Gene_48,-0.0017419153027279795
Gene_50,-0.0021004242704779808
Gene_15,-0.0025939704489413174
Gene_7,-0.003139000068997426
Gene_6,-0.0032883334438867776
Gene_20,-0.004793622655205455
Gene_4,-0.004806527775470611
Gene_5,-0.00520993246281027
Gene_13,-0.005564885514012196
Gene_29,-0.0057211100555296015
