,row_a2629_data
Gene_15,0.005112327008189029
Gene_10,0.004051684974131508
Gene_45,0.0038201129413465533
Gene_18,0.0036980074414853046
Gene_26,0.003585080494197244
Gene_7,0.0033151089532346568
Gene_9,0.001975019213985521
Gene_40,0.0014325453701161533
Gene_46,0.0013825187630002022
Gene_27,0.0008577435696284301
Gene_6,0.0007351993305095613
Gene_38,0.000321475545795031
Gene_35,0.0003021732211573075
Gene_2,6.719989527417152e-05
Gene_42,5.9201413704784776e-05
Gene_25,5.588999606625806e-05
Gene_49,3.716131379439321e-05
Gene_4,2.9537838766215173e-05
Gene_33,2.140659797837403e-05
Gene_31,9.618450474829288e-06
Gene_21,1.8852158299679654e-06
Gene_8,-2.3112219533446318e-08
Gene_3,-9.102352224551157e-06
Gene_24,-6.036582291892511e-05
Gene_48,-7.599924748076059e-05
Gene_29,-8.277887846738058e-05
Gene_36,-8.767204605338139e-05
Gene_22,-0.0001432152571815557
Gene_1,-0.00031807218647446605
Gene_41,-0.0004249390532726242
Gene_43,-0.00042899872594109835
Gene_20,-0.0004571809311814433
Gene_12,-0.00048312307469420114
Gene_30,-0.0005212294853638878
Gene_14,-0.0005770340007866682
Gene_23,-0.0007509481827186752
Gene_32,-0.0009289633341143786
Gene_16,-0.0011812464220866924
Gene_5,-0.0012356744313778952
Gene_19,-0.0016308732359011104
Gene_11,-0.0017037091146995284
Gene_44,-0.0019061042206388592
Gene_17,-0.002115543587133343
Gene_28,-0.0023209278689884506
Gene_50,-0.00269741052559571
Gene_13,-0.0027206615007069725
Gene_34,-0.0032596512505066863
Gene_37,-0.004880940567855865
Gene_47,-0.00557761997136324
Gene_39,-0.008822802813619109
