,row_a1395_data
Gene_12,0.00929402962731832
Gene_44,0.0063320190396986605
Gene_13,0.0035173294920832834
Gene_24,0.002586559418864472
Gene_22,0.00234285286380041
Gene_6,0.002314110233631519
Gene_36,0.002303104714933936
Gene_10,0.002161719533427287
Gene_46,0.0015503055353739258
Gene_2,0.0009124614423210563
Gene_11,0.0005756650427941618
Gene_16,0.0004753161908438372
Gene_49,0.00042555636453269017
Gene_32,0.00022813966209348814
Gene_29,0.00021039975637270666
Gene_5,0.00018403237952815737
Gene_23,0.0001319625170626477
Gene_48,0.00011211895610011339
Gene_9,3.2294507721102885e-05
Gene_47,2.5187623303118186e-05
Gene_45,7.43569250940293e-07
Gene_4,-1.0311032345632293e-06
Gene_26,-4.653524691778169e-06
Gene_25,-4.315082738376062e-05
Gene_1,-4.706752988637537e-05
Gene_41,-6.634307395101541e-05
Gene_33,-0.0003417359028363763
Gene_43,-0.0005680489400102327
Gene_8,-0.000689781017355999
Gene_30,-0.0006934669227019945
Gene_38,-0.0007808353482652024
Gene_37,-0.0009672113548636952
Gene_17,-0.0009776300624760306
Gene_35,-0.0009869279870657974
Gene_42,-0.001051119864990976
Gene_3,-0.0010541225253133317
Gene_27,-0.001170958447126415
Gene_15,-0.0015177984255656495
Gene_18,-0.0016255040262296468
Gene_19,-0.0016493491749310731
Gene_40,-0.0017775745891653078
Gene_14,-0.002240758159271132
Gene_39,-0.002538065352655492
Gene_7,-0.0025693037070260234
Gene_50,-0.0035865588892997984
Gene_20,-0.0036691431602352454
Gene_31,-0.0038207305282595533
Gene_21,-0.004099675716657258
Gene_34,-0.004413345207289146
Gene_28,-0.005878640243487103
