,row_a2377_data
Gene_28,0.008167927958167537
Gene_41,0.00635135639917578
Gene_4,0.0043287599665300935
Gene_21,0.002921322685598743
Gene_35,0.0027250649888531263
Gene_3,0.0022488496353550887
Gene_29,0.0017810184836558798
Gene_46,0.001767982304113346
Gene_50,0.0012208864585634797
Gene_36,0.0005475526881025105
Gene_37,0.00034534613439364537
Gene_18,0.0003370537905303724
Gene_27,0.00013914914864382693
Gene_30,0.0001378698702138464
Gene_9,0.00010712771660629345
Gene_2,6.172347806129711e-05
Gene_13,5.2033380837771524e-05
Gene_14,1.485784331293024e-05
Gene_33,3.835835218148732e-06
Gene_6,1.0249485878814033e-06
Gene_42,1.737455342784095e-08
Gene_19,-5.0443640233365406e-06
Gene_40,-1.985158576290355e-05
Gene_11,-6.362344863478054e-05
Gene_43,-8.434183996085427e-05
Gene_32,-0.00013301185607230022
Gene_26,-0.0001811488120333866
Gene_39,-0.00018244807975617864
Gene_17,-0.00020841622204767507
Gene_16,-0.00021383925430751858
Gene_34,-0.0004379065435317466
Gene_45,-0.0005371893367821239
Gene_44,-0.0006398383113216345
Gene_10,-0.0006874464311524982
Gene_31,-0.0008818325368306311
Gene_25,-0.0011145104435761033
Gene_38,-0.0012840455929197347
Gene_24,-0.0013330016357107747
Gene_49,-0.0016457543124861885
Gene_22,-0.001690422285217234
Gene_20,-0.0017863092153945635
Gene_48,-0.0018249838468093727
Gene_23,-0.0018368289028471178
Gene_7,-0.0018719518899041453
Gene_5,-0.0019738700930738034
Gene_1,-0.0027901409125251153
Gene_8,-0.0030915061399941625
Gene_15,-0.003574015837724013
Gene_12,-0.0046518162561210415
Gene_47,-0.006078339384142972
