,row_a1583_data
Gene_15,0.01082352115792197
Gene_44,0.007549651563048819
Gene_11,0.005745939723450248
Gene_9,0.0030896972011970354
Gene_36,0.002550264540063126
Gene_6,0.0022057750231545712
Gene_13,0.001692155973151443
Gene_18,0.0006646532311250365
Gene_46,0.0004930812191389698
Gene_16,0.0004184626162365484
Gene_41,0.0003551547133798425
Gene_48,0.0003053923962181007
Gene_47,0.0002927052258164327
Gene_26,0.00012950830013061434
Gene_40,7.696883271094963e-05
Gene_33,1.0718868342717393e-05
Gene_4,7.601407003286932e-08
Gene_29,3.488272783457902e-09
Gene_8,-2.5766469050612136e-07
Gene_3,-1.6340586314886937e-06
Gene_25,-2.2620840917085203e-05
Gene_24,-3.470109528563945e-05
Gene_32,-4.912151966931133e-05
Gene_38,-7.976903828776807e-05
Gene_39,-9.02015898310831e-05
Gene_28,-0.0001204012100482414
Gene_1,-0.00013135369669866888
Gene_5,-0.00013626806456422716
Gene_50,-0.00015179233500375367
Gene_2,-0.0001549968044014965
Gene_35,-0.000234943459900571
Gene_27,-0.0002799833398864208
Gene_10,-0.0002955780639230213
Gene_31,-0.0003252187954336256
Gene_23,-0.00035421744393377666
Gene_17,-0.00038591794236037284
Gene_43,-0.0006167322088512098
Gene_20,-0.000956758134201451
Gene_14,-0.0010278244599059667
Gene_7,-0.001493859071411907
Gene_19,-0.0015553563114844358
Gene_30,-0.0015741083728074098
Gene_42,-0.002034662599626472
Gene_34,-0.0032183502235461734
Gene_12,-0.004095375441908737
Gene_45,-0.004601315228684787
Gene_37,-0.005794282282759287
Gene_21,-0.006485292859924937
Gene_22,-0.0072735141683119234
Gene_49,-0.007605453070626737
