,row_a1180_data
Gene_43,0.013492098381559198
Gene_15,0.009669856981315117
Gene_50,0.005933708195392601
Gene_48,0.005401286659296886
Gene_4,0.0032998244720233083
Gene_42,0.002298085110539223
Gene_19,0.002161809073052629
Gene_26,0.00110806725078391
Gene_33,0.0009745521672569223
Gene_23,0.0008834039213850152
Gene_9,0.0005742157853486952
Gene_14,0.0004867749506892705
Gene_40,0.00026755827908262115
Gene_20,0.00021943854814927485
Gene_27,0.00012149683777099539
Gene_44,8.122585420976833e-05
Gene_35,7.153554476069636e-05
Gene_34,2.8961422039803044e-05
Gene_25,7.707141309662023e-09
Gene_38,-4.9668734211523176e-06
Gene_32,-1.233790642105265e-05
Gene_3,-0.00011896375988754105
Gene_45,-0.0001290344700516754
Gene_11,-0.00013949060626041354
Gene_29,-0.00017738155304989744
Gene_36,-0.00022437201508355336
Gene_31,-0.0002618506535006489
Gene_13,-0.00029102708993103887
Gene_2,-0.0003066174491211369
Gene_7,-0.0003665433512644084
Gene_21,-0.00038971970133902783
Gene_22,-0.0005784016558961665
Gene_17,-0.0007851034334847291
Gene_16,-0.0011778501583952516
Gene_12,-0.001261034587131277
Gene_47,-0.0013863597507484627
Gene_46,-0.001552262435189368
Gene_10,-0.0021034766457459103
Gene_5,-0.002113395292863351
Gene_30,-0.0022191641804571813
Gene_8,-0.0028144666808353523
Gene_24,-0.0028553882690359952
Gene_41,-0.004093042294057948
Gene_6,-0.0042382934522553605
Gene_37,-0.005067857057740865
Gene_49,-0.005475350164385922
Gene_39,-0.005584943666144173
Gene_18,-0.005910365997974745
Gene_28,-0.006501146579294402
Gene_1,-0.007306444794314598
