,row_a909_data
Gene_7,0.005897512021871531
Gene_41,0.005798482794673874
Gene_36,0.0034846913781688095
Gene_1,0.0033954762278744907
Gene_25,0.0027009390299086626
Gene_2,0.002384824210038313
Gene_10,0.0017104662781400881
Gene_18,0.0016382606254197749
Gene_42,0.001330617558887792
Gene_13,0.0011700710679792706
Gene_34,0.0005717364313804988
Gene_8,0.00044953156613380127
Gene_5,0.00041287002095520553
Gene_16,0.00030346177509187836
Gene_21,0.0001595701245141474
Gene_50,8.740205505408942e-06
Gene_48,6.504365800973934e-06
Gene_30,6.359940986741433e-06
Gene_49,3.8329045567556976e-07
Gene_17,2.491793925045037e-07
Gene_40,-3.17529255222944e-07
Gene_12,-1.7173763855284194e-05
Gene_3,-3.998504207117226e-05
Gene_44,-4.30198697770086e-05
Gene_29,-4.714376990918971e-05
Gene_14,-9.324231745752197e-05
Gene_6,-9.884861992460635e-05
Gene_24,-0.00012733171394054455
Gene_47,-0.0001389179021185909
Gene_20,-0.000143529853292048
Gene_11,-0.00019024040778797022
Gene_32,-0.00032742798006210757
Gene_39,-0.0003285235116311457
Gene_37,-0.0003851037424067983
Gene_31,-0.0005344999441757956
Gene_15,-0.0007737913740245858
Gene_33,-0.0007999754050303136
Gene_45,-0.0008799767624116904
Gene_35,-0.0011753437985883345
Gene_28,-0.001417242608937014
Gene_23,-0.002849805854398258
Gene_9,-0.00304585784477103
Gene_43,-0.0031367074720168218
Gene_26,-0.0032656222121150522
Gene_38,-0.0034324441906084034
Gene_22,-0.0037598321834215265
Gene_19,-0.003844465519124347
Gene_46,-0.004758627804571388
Gene_27,-0.005134848994298934
Gene_4,-0.005604970735233153
