,row_a1255_data
Gene_50,0.006428838164304014
Gene_15,0.005005036204144013
Gene_13,0.0042478058241748155
Gene_42,0.002264388143510901
Gene_46,0.002210741269167339
Gene_37,0.0011363056971645039
Gene_36,0.0008181069787658092
Gene_16,0.0007978365460157436
Gene_14,0.000769143376813124
Gene_12,0.0004334125037419312
Gene_1,0.0003629341468328528
Gene_9,0.0003251549346955781
Gene_21,0.0002164745759060528
Gene_41,0.00020715705161185555
Gene_43,0.00010790426808130913
Gene_32,6.59097385911449e-05
Gene_35,6.566270664048275e-05
Gene_49,5.883051651786272e-05
Gene_10,4.3468636685406285e-05
Gene_27,3.772888127053474e-05
Gene_2,1.403236240115469e-05
Gene_31,1.0635833273147418e-05
Gene_33,5.368356855668449e-07
Gene_24,-1.4281121813156778e-05
Gene_4,-1.9372388967010975e-05
Gene_30,-4.519350740482368e-05
Gene_39,-8.246980010634007e-05
Gene_45,-0.00011624409925300419
Gene_18,-0.00013708911075733404
Gene_5,-0.0001533203086786785
Gene_11,-0.00017418065109412947
Gene_47,-0.0002069850926017
Gene_6,-0.0002789336274747231
Gene_26,-0.0003027293345755581
Gene_3,-0.0006552547321700269
Gene_40,-0.0007152999580441709
Gene_19,-0.0008160836601477386
Gene_17,-0.0009203128560398622
Gene_22,-0.0009729204354645385
Gene_28,-0.001060573870610431
Gene_48,-0.0012370028254176783
Gene_44,-0.0016575123739211058
Gene_7,-0.0017152854822743697
Gene_25,-0.0018644944116548569
Gene_8,-0.0020006036927666102
Gene_20,-0.0027229183565172974
Gene_23,-0.0035298152633537034
Gene_38,-0.004373261515110884
Gene_29,-0.004550922718977729
Gene_34,-0.008318731696250524
