,row_a787_data
Gene_36,0.006668217447497715
Gene_33,0.006182659789868079
Gene_32,0.005589008586711316
Gene_41,0.005229671444808823
Gene_24,0.0036204198668226342
Gene_17,0.002822005898904849
Gene_46,0.002201412334823488
Gene_21,0.0014623711856232846
Gene_22,0.001239860675944159
Gene_37,0.0007310874533855982
Gene_27,0.0007041716689948512
Gene_40,0.0005809869474874855
Gene_34,0.00046216938603010557
Gene_6,0.0004170445125861958
Gene_18,0.0004140051953811395
Gene_11,0.00041071969170148204
Gene_19,0.0003377773630733093
Gene_14,0.0001915843544664441
Gene_16,4.561321457204157e-05
Gene_12,1.986053185081384e-06
Gene_44,-5.379053789893455e-06
Gene_2,-5.8928161291669123e-05
Gene_10,-0.00025947037131021124
Gene_9,-0.00045125150906269495
Gene_4,-0.0004787961533665075
Gene_35,-0.0005429581977970891
Gene_43,-0.0005772024283498428
Gene_7,-0.00058057943465443
Gene_49,-0.0006032568399675564
Gene_28,-0.0006356459935041776
Gene_3,-0.0008652106151546047
Gene_1,-0.0009593811856122127
Gene_26,-0.0010296564074238545
Gene_50,-0.0010382278447808933
Gene_47,-0.0012003560583843088
Gene_48,-0.0012752481146720389
Gene_5,-0.0014240561022056215
Gene_42,-0.001471435835715856
Gene_45,-0.001484502522980373
Gene_20,-0.0015539157002757084
Gene_38,-0.0016396353263543554
Gene_8,-0.001993179115393426
Gene_23,-0.002465606345326668
Gene_25,-0.0026677261240871985
Gene_13,-0.0030844460604580884
Gene_39,-0.0033613668904335504
Gene_15,-0.0034938302194379724
Gene_31,-0.004731396756434043
Gene_29,-0.004896060406261962
Gene_30,-0.006639659991902659
