,row_a2461_data
Gene_40,0.0040540767275579915
Gene_45,0.0032266624343146814
Gene_20,0.0028014258356016493
Gene_12,0.0026226891254684586
Gene_46,0.0022825905056817345
Gene_17,0.0022024887589633425
Gene_48,0.002139243383665575
Gene_34,0.0017841727555585624
Gene_41,0.0017577247325182791
Gene_1,0.0017365905461779125
Gene_11,0.0008097659979495958
Gene_28,0.0006954526988824173
Gene_38,0.0006614042659894054
Gene_19,0.00043551333013396075
Gene_42,0.0003510795154078694
Gene_10,0.00012548145079396725
Gene_30,6.444606851881379e-05
Gene_33,1.815951821253789e-05
Gene_24,1.2568803437881457e-05
Gene_21,1.2017758564897654e-05
Gene_27,1.1370885300087221e-05
Gene_14,-1.911399285787189e-08
Gene_13,-1.7469309738422673e-06
Gene_6,-1.110780232196646e-05
Gene_9,-0.0001244862215786654
Gene_8,-0.00013410220481970968
Gene_31,-0.00021153604499132557
Gene_44,-0.00022908633517994118
Gene_15,-0.0003254398090078844
Gene_47,-0.0003778290283900699
Gene_26,-0.0006457941529325185
Gene_2,-0.0006970632897018926
Gene_16,-0.0007488250482097286
Gene_35,-0.0008067726771681947
Gene_3,-0.0008421095036077642
Gene_32,-0.0010895125122336465
Gene_25,-0.0010921281755446148
Gene_29,-0.0013882906025721592
Gene_43,-0.0014363331876140707
Gene_22,-0.0014500577626313195
Gene_23,-0.001546157788183072
Gene_5,-0.001547252958686122
Gene_49,-0.0017455787138089466
Gene_37,-0.0020577913517117533
Gene_36,-0.0021570892643200668
Gene_4,-0.00241674435712178
Gene_7,-0.003239123214268413
Gene_39,-0.003671628750933383
Gene_50,-0.004063860357527658
Gene_18,-0.004101347325297794
