,row_a1247_data
Gene_25,0.008322163724116953
Gene_47,0.006385887805014305
Gene_26,0.005194245689548162
Gene_30,0.004633806322624947
Gene_50,0.0035876106887772347
Gene_48,0.0022547295379538998
Gene_22,0.0017357665800385438
Gene_3,0.001495654526757254
Gene_1,0.0005338037521521372
Gene_49,0.0005145675861541791
Gene_13,0.0005122407890582837
Gene_46,0.00018070341467525198
Gene_20,0.00017648775037761152
Gene_2,2.672571035413512e-05
Gene_38,1.4501202809992042e-05
Gene_37,2.315994084011797e-06
Gene_23,1.59334607561273e-06
Gene_45,1.741029934221967e-07
Gene_35,-5.493864402152527e-06
Gene_11,-5.5175291808340376e-05
Gene_34,-5.802253247504509e-05
Gene_40,-7.822969467991361e-05
Gene_32,-9.868204565803389e-05
Gene_14,-0.00011070258791118096
Gene_41,-0.00012298991021921966
Gene_36,-0.00015755402698715173
Gene_42,-0.0001969447634855002
Gene_18,-0.00023307199719805227
Gene_29,-0.0002840063391941832
Gene_9,-0.0003614508878796441
Gene_27,-0.00042607127879225846
Gene_8,-0.0004958915550228233
Gene_7,-0.0006098874998197623
Gene_31,-0.0006264068597265971
Gene_39,-0.0006961085580454245
Gene_15,-0.0007118295091415746
Gene_10,-0.00073806813499796
Gene_19,-0.0007543508052799954
Gene_28,-0.0007873126610885369
Gene_21,-0.0008682924453114922
Gene_4,-0.001049407677712761
Gene_17,-0.0010563905594046692
Gene_24,-0.0010901060785895094
Gene_44,-0.0014038732552148648
Gene_43,-0.002769403125628381
Gene_5,-0.0029051169346915357
Gene_16,-0.003119404740522979
Gene_6,-0.0035901252006766385
Gene_33,-0.00653876339221918
Gene_12,-0.007672499354367663
