,row_a2980_data
Gene_30,0.018015437146459083
Gene_45,0.01345917108702859
Gene_33,0.004553192670533175
Gene_41,0.00365892740078156
Gene_40,0.001958322860415666
Gene_37,0.00132354719077739
Gene_4,0.00103870527782347
Gene_10,0.0009714748380902265
Gene_21,0.0009460879979943022
Gene_39,0.0006730790352156078
Gene_1,0.00040766621235241787
Gene_12,0.00035758993138140967
Gene_9,0.00034848191920262795
Gene_29,0.00028002909278053087
Gene_17,0.00016638528361233892
Gene_18,4.0760797477509955e-05
Gene_48,4.656542396051322e-06
Gene_14,-3.489015870402484e-05
Gene_19,-9.370685684806672e-05
Gene_43,-0.000155114556620318
Gene_3,-0.00018999831643708013
Gene_2,-0.00019112595640186493
Gene_50,-0.0002194593415236676
Gene_5,-0.00022931289507769465
Gene_47,-0.0002335774183342685
Gene_22,-0.00024277375232012173
Gene_27,-0.0003042072438292395
Gene_42,-0.00034111306464105085
Gene_46,-0.00034533984434682494
Gene_16,-0.0003758540789452309
Gene_28,-0.0006913109622424178
Gene_44,-0.0008679622329816235
Gene_13,-0.0009300714433368917
Gene_23,-0.0009603343031683214
Gene_36,-0.0010825200388743894
Gene_49,-0.0012086991832814748
Gene_15,-0.0012868295109814071
Gene_20,-0.001306971750651511
Gene_38,-0.0013581166384242526
Gene_11,-0.0014190565889818452
Gene_7,-0.0014958463147488848
Gene_31,-0.001686985221228786
Gene_8,-0.0020696380845511824
Gene_32,-0.0024549996479936143
Gene_35,-0.002473396107701811
Gene_25,-0.0027386707997391763
Gene_24,-0.003390033417667125
Gene_26,-0.0037875644832769686
Gene_34,-0.0048008376214852206
Gene_6,-0.007276226823204238
