,row_a1206_data
Gene_48,0.014630644090767633
Gene_10,0.006423684161970741
Gene_27,0.004283903896274226
Gene_19,0.0027499952084992134
Gene_41,0.002177746884578124
Gene_23,0.001723518768485372
Gene_39,0.0013143883436822976
Gene_33,0.0010815146751040582
Gene_15,0.0007075719104302843
Gene_1,0.0006845697909802603
Gene_46,0.0004844041785781179
Gene_17,0.0004838513483345847
Gene_5,0.00025152229261607016
Gene_44,0.00018348763634846348
Gene_47,0.00015881388412991495
Gene_12,0.00012714722762925744
Gene_13,7.958605799271434e-05
Gene_22,3.090945721285923e-05
Gene_49,3.580388525363157e-06
Gene_38,-4.539745447306034e-07
Gene_30,-4.832128305415497e-07
Gene_14,-1.3848372240807575e-05
Gene_50,-1.9207030166924007e-05
Gene_29,-2.326166729308657e-05
Gene_43,-4.380800165014042e-05
Gene_2,-4.7363648828844303e-05
Gene_28,-9.8930431575932e-05
Gene_26,-0.0001619546667280241
Gene_9,-0.00020246973080161198
Gene_4,-0.00028803325545797426
Gene_21,-0.00035481067054496233
Gene_16,-0.00035827558977873574
Gene_36,-0.0005189340828934195
Gene_34,-0.00080405692590563
Gene_42,-0.0010662298784660852
Gene_20,-0.001128418499106487
Gene_8,-0.0011760092576573538
Gene_3,-0.0013864338695105077
Gene_37,-0.0013935898008899852
Gene_7,-0.0021578721521627302
Gene_6,-0.00222373723648071
Gene_40,-0.002399828786395924
Gene_25,-0.0024979763029403853
Gene_11,-0.002559782676059577
Gene_31,-0.0040634731495923365
Gene_18,-0.004078870467436745
Gene_24,-0.004652318820194144
Gene_32,-0.004680605146372051
Gene_45,-0.005492867249960276
Gene_35,-0.006542026760056168
