,row_a1028_data
Gene_16,0.007724064548764833
Gene_17,0.007672984319116892
Gene_34,0.0020908808952440636
Gene_30,0.0020384001729648327
Gene_36,0.0019641493265095972
Gene_47,0.0011392085033862546
Gene_48,0.0011143554092602195
Gene_26,0.000985910412485129
Gene_21,0.0007429343634567463
Gene_7,0.0006683097670834057
Gene_44,0.00048438666191185416
Gene_10,0.0004155719933394888
Gene_25,0.00030587230841466794
Gene_12,9.666092772414375e-05
Gene_27,5.7041198273664493e-05
Gene_33,5.054225710793899e-05
Gene_1,1.7057328636073984e-05
Gene_41,9.854523351635145e-06
Gene_50,-1.2911196238473929e-06
Gene_5,-2.079938094111199e-06
Gene_9,-7.736925953763746e-06
Gene_45,-5.9249489000908276e-05
Gene_13,-5.987760641038887e-05
Gene_6,-7.834704736824679e-05
Gene_42,-0.00011853837921008527
Gene_46,-0.00012019363835115491
Gene_22,-0.00014005823789453955
Gene_3,-0.00018175739873907805
Gene_32,-0.0002502642434404575
Gene_23,-0.00025725228668708544
Gene_28,-0.0002772499928848705
Gene_40,-0.0003051943642442625
Gene_49,-0.0003681880226630398
Gene_2,-0.00037360813274457303
Gene_15,-0.0005109630704162507
Gene_31,-0.0005203279418512885
Gene_4,-0.0005416016046216176
Gene_39,-0.0007819982897016194
Gene_29,-0.0007827846242176263
Gene_20,-0.0009555378664528958
Gene_11,-0.0010278593564352428
Gene_14,-0.0010430575554404276
Gene_19,-0.0010577196317084299
Gene_24,-0.001364603808934362
Gene_38,-0.0014437377962828023
Gene_8,-0.001982700892931004
Gene_35,-0.002937404395419658
Gene_43,-0.0030883824831370423
Gene_18,-0.003312250885755842
Gene_37,-0.004113483023168064
