,row_a50_data
Gene_11,0.004947868668431391
Gene_31,0.003790357971010054
Gene_3,0.0029051841936048994
Gene_17,0.001955468202734344
Gene_6,0.001932746232000051
Gene_10,0.0016843865083341451
Gene_49,0.0014851032413947833
Gene_4,0.0014307691218102443
Gene_50,0.0012813506693496032
Gene_48,0.0011858825312602269
Gene_30,0.0006058124559498151
Gene_14,0.0005781928545633966
Gene_18,0.0005079659867760771
Gene_21,0.0003652797042447164
Gene_37,0.00030196255887152915
Gene_39,0.0002171806958158008
Gene_9,0.00021709705694182395
Gene_2,6.682789009551681e-05
Gene_19,5.4649368391646e-05
Gene_26,1.6726947892805157e-05
Gene_15,1.6293922611416805e-05
Gene_28,1.376596922504148e-05
Gene_36,5.901047122070511e-06
Gene_16,5.108216072965271e-07
Gene_45,3.861280907053121e-07
Gene_5,-1.045176843629883e-06
Gene_7,-3.5440118751042717e-06
Gene_38,-5.7362089033138105e-06
Gene_23,-7.2592227249785625e-06
Gene_24,-0.00023362122941603895
Gene_40,-0.0002470725569738092
Gene_43,-0.0004383077039232224
Gene_35,-0.0004761543731373616
Gene_47,-0.0009885699625151552
Gene_20,-0.001018782334958254
Gene_27,-0.0013061338325892685
Gene_12,-0.0013283488004764681
Gene_41,-0.0013802577278756063
Gene_1,-0.0018158782091001915
Gene_46,-0.0022852422527401693
Gene_44,-0.0023479846443209304
Gene_42,-0.002406331441221274
Gene_33,-0.0025472168395665354
Gene_29,-0.0025662573170226483
Gene_13,-0.003318478990519255
Gene_22,-0.0033432769044739593
Gene_32,-0.0033931314075284196
Gene_34,-0.0039032009412692057
Gene_8,-0.0047723745015438735
Gene_25,-0.004815406433016956
