,row_a1173_data
Gene_38,0.006535399950710763
Gene_22,0.003316466228021649
Gene_23,0.0030077276401623563
Gene_27,0.0027500102688703806
Gene_31,0.0015212114422207502
Gene_35,0.0013003352531007614
Gene_26,0.0009213165314336615
Gene_9,0.0008547888152651614
Gene_18,0.0007343800574874828
Gene_37,0.0005591756229582573
Gene_30,0.0005278999100520715
Gene_19,0.0003737963649052961
Gene_29,0.00024351917834592135
Gene_46,0.00023242677815994554
Gene_50,0.00017038392673454335
Gene_34,0.00012600450428887572
Gene_6,0.00010621841834922868
Gene_11,0.00010200279743222628
Gene_32,5.347396864181851e-05
Gene_5,2.9417055183443325e-05
Gene_43,2.6484092677760986e-05
Gene_42,2.373548515563332e-05
Gene_45,6.2381833978842715e-06
Gene_7,3.3993280408182362e-06
Gene_41,2.93742136014811e-07
Gene_47,-6.864297187894066e-06
Gene_12,-4.25895638718226e-05
Gene_17,-6.256458027106685e-05
Gene_8,-0.0001575833194930791
Gene_20,-0.00026598809835280137
Gene_1,-0.00031681360640003933
Gene_14,-0.00047816107432815426
Gene_10,-0.000604209208078119
Gene_28,-0.0008617301043970164
Gene_40,-0.0009127090678672377
Gene_48,-0.0009129558879354049
Gene_44,-0.0009161407718313273
Gene_25,-0.0009824937232599347
Gene_33,-0.0011188556909164271
Gene_49,-0.0011598565451428006
Gene_36,-0.001178583676183217
Gene_2,-0.0012021976661697972
Gene_3,-0.0013560451390613282
Gene_21,-0.0017790654196305216
Gene_13,-0.001929954217654011
Gene_15,-0.0025897822333011858
Gene_39,-0.0026350805486110166
Gene_4,-0.003269466901493137
Gene_24,-0.0042230836863254104
Gene_16,-0.005336516724327847
