,row_a1878_data
Gene_36,0.009509532643384165
Gene_25,0.00443045438594508
Gene_13,0.004153843701049193
Gene_39,0.0036683309674617323
Gene_2,0.003476813297550406
Gene_18,0.0025282942139581007
Gene_49,0.0019678485530562496
Gene_38,0.0015445615612007324
Gene_14,0.0011708891247855053
Gene_11,0.0004910636081392286
Gene_24,0.000488106968774995
Gene_17,0.00042680707017125246
Gene_8,0.00036196311709744446
Gene_27,0.0003081664236677939
Gene_12,0.00030256287042300205
Gene_48,0.0002876302218948329
Gene_35,4.684451866865131e-05
Gene_3,2.3257310724276005e-05
Gene_21,2.6792221248019563e-06
Gene_22,8.7081430498661e-07
Gene_26,6.149971773408946e-08
Gene_34,-1.1129773381377868e-07
Gene_9,-2.7895312915696613e-06
Gene_47,-1.2043476616036453e-05
Gene_28,-2.745828812566911e-05
Gene_43,-5.842669092148169e-05
Gene_32,-7.33520434440338e-05
Gene_7,-9.04184998448145e-05
Gene_41,-0.00016757570210702475
Gene_4,-0.0002686775297912815
Gene_6,-0.0006019203349227772
Gene_10,-0.0006424469306681299
Gene_33,-0.0006463180092660657
Gene_15,-0.0006589427416385848
Gene_1,-0.0007078461605737087
Gene_44,-0.0013586656144360418
Gene_23,-0.0017272488946461703
Gene_29,-0.0020550011271872493
Gene_45,-0.0023035869599069346
Gene_50,-0.0024130931943265477
Gene_42,-0.002679613173538492
Gene_16,-0.002877938223735876
Gene_40,-0.002996564755898955
Gene_30,-0.0032862791819188186
Gene_20,-0.0033572953912036027
Gene_37,-0.0036304172252107627
Gene_46,-0.003927620009071406
Gene_31,-0.004241534989739452
Gene_5,-0.004510105753707388
Gene_19,-0.007069390360203044
