,row_a1404_data
Gene_4,0.006684345357722164
Gene_46,0.005714688494815828
Gene_33,0.003403036651156215
Gene_40,0.0027635069139170963
Gene_49,0.0024371866775305525
Gene_39,0.0022640926824026237
Gene_37,0.00225366204671814
Gene_42,0.0022230167189439863
Gene_45,0.0018417145326360858
Gene_35,0.0015368064648211797
Gene_17,0.0015070417897866083
Gene_43,0.0012207821652340392
Gene_15,0.00045747524752064563
Gene_16,0.00040707643602154496
Gene_34,0.00032900766315993504
Gene_18,0.00031895854298563675
Gene_47,0.00020463794420069498
Gene_28,0.00013360196465037944
Gene_8,2.769484974641883e-05
Gene_6,7.300501592157147e-06
Gene_44,-4.0206676086185125e-06
Gene_12,-1.53565372896435e-05
Gene_24,-2.8977242891872865e-05
Gene_21,-3.989647504907515e-05
Gene_19,-0.0001569152181656987
Gene_22,-0.000419559298283567
Gene_41,-0.00042333772558680134
Gene_7,-0.000427929838792261
Gene_32,-0.0005292649396366118
Gene_11,-0.0005763223479898437
Gene_14,-0.0005995942233715371
Gene_26,-0.0006221182261963746
Gene_50,-0.0006634959065758826
Gene_38,-0.000736312185856047
Gene_25,-0.0009354221253443417
Gene_27,-0.0013165284425609761
Gene_30,-0.001371521405163046
Gene_1,-0.001451565406980492
Gene_48,-0.0023611197345050185
Gene_2,-0.0024866093862972644
Gene_13,-0.0025913044494715936
Gene_10,-0.002650406778936899
Gene_29,-0.003011760601072235
Gene_9,-0.0032009779681647457
Gene_20,-0.0033872639208949507
Gene_31,-0.0038783052063419573
Gene_23,-0.003946608532345271
Gene_3,-0.004362516815388443
Gene_5,-0.0053985692920163215
Gene_36,-0.005682450181967643
