,row_a2023_data
Gene_8,0.00825710238004481
Gene_40,0.0057094805383064405
Gene_6,0.004431986702522285
Gene_24,0.0033259993125099056
Gene_46,0.0024736846129591074
Gene_39,0.001775001330966892
Gene_19,0.0010735147709934308
Gene_23,0.0009369125733186493
Gene_38,0.0007910124953346095
Gene_26,0.0006625068945003113
Gene_14,0.0006327129900847864
Gene_42,0.0004528181933984355
Gene_41,0.00035737205951193
Gene_21,0.0003568578070448497
Gene_47,0.0003328343048203501
Gene_50,0.0003143185687807721
Gene_44,0.0002009621354486129
Gene_34,0.00010527884151467727
Gene_3,9.716549375039655e-06
Gene_17,-1.0287473833919954e-06
Gene_1,-1.0173677779794243e-05
Gene_32,-7.18531611858716e-05
Gene_33,-8.851063450932201e-05
Gene_36,-0.0001441674231228646
Gene_5,-0.0001477326140044233
Gene_4,-0.00020276971028025887
Gene_31,-0.00021801946334775953
Gene_35,-0.00021945254306504495
Gene_15,-0.0002690201848076087
Gene_11,-0.0004992954404866813
Gene_9,-0.0005080458879019923
Gene_45,-0.0005265035003898019
Gene_12,-0.0006042057916881148
Gene_37,-0.0006164707352190333
Gene_13,-0.0006239113699174409
Gene_30,-0.0007509423015874405
Gene_49,-0.0008593406832591399
Gene_43,-0.0008687918092201551
Gene_27,-0.0012961839573171073
Gene_2,-0.0014813458521673712
Gene_28,-0.001615091844436606
Gene_29,-0.0016944184080190288
Gene_16,-0.0018068184840592653
Gene_7,-0.0021622866990100398
Gene_25,-0.0028103756195799446
Gene_18,-0.003075606312970647
Gene_48,-0.0034201354182931375
Gene_22,-0.00412076310745667
Gene_10,-0.004990433666282722
Gene_20,-0.005065481682148115
