,row_a1347_data
Gene_50,0.00971919462642457
Gene_24,0.005904799391295609
Gene_13,0.005062433793675214
Gene_23,0.003784627328210129
Gene_43,0.001889003085499206
Gene_39,0.00183042318527762
Gene_45,0.0013938812632858276
Gene_5,0.0009309932501531558
Gene_10,0.0006919071326557833
Gene_17,0.0006656841533213176
Gene_48,0.00038490411708392127
Gene_6,0.0002337007332191257
Gene_12,0.0002131558011634002
Gene_27,0.00016146775316476167
Gene_1,0.0001458034579498342
Gene_41,0.00011387597072913037
Gene_28,9.324597831305995e-05
Gene_21,7.258659096399272e-05
Gene_20,3.5106630152926936e-05
Gene_42,1.6397689477478988e-05
Gene_9,1.2612801400242182e-05
Gene_15,3.237838443571282e-07
Gene_14,-1.8384485925859967e-05
Gene_35,-3.069988637763798e-05
Gene_22,-6.233038462169418e-05
Gene_16,-8.33387983021185e-05
Gene_31,-9.299619602265441e-05
Gene_46,-0.00011978466150740674
Gene_44,-0.0002912461557375769
Gene_11,-0.0003708317042233221
Gene_37,-0.00044778150708768257
Gene_34,-0.0006380871094218725
Gene_32,-0.0007660646229365668
Gene_40,-0.0007670090806225637
Gene_30,-0.0009483030211059102
Gene_3,-0.0010293760779386974
Gene_18,-0.0013139347937245038
Gene_4,-0.0013676014368555981
Gene_25,-0.0014811261862891561
Gene_19,-0.0014896065980132172
Gene_47,-0.0015721965599285424
Gene_33,-0.0016346888278039127
Gene_49,-0.001936821487176141
Gene_8,-0.002180430409600488
Gene_38,-0.0025989621339796536
Gene_36,-0.002728663451770632
Gene_7,-0.0030294149459595
Gene_2,-0.004176038332286471
Gene_29,-0.006437033849877916
Gene_26,-0.007786165870715724
