,row_a2813_data
Gene_20,0.005773826175249306
Gene_33,0.005753073482316939
Gene_6,0.005332218572924553
Gene_22,0.004240518448905612
Gene_26,0.00355064632925895
Gene_8,0.00296364885061225
Gene_17,0.002911422076634031
Gene_11,0.0019047492051378371
Gene_25,0.0009522087179941706
Gene_5,0.0008259728078382437
Gene_49,0.00042854618527720517
Gene_44,0.0004192758390173276
Gene_2,0.0003766038239934517
Gene_35,0.00026632024902690154
Gene_10,0.00023801693099497596
Gene_13,0.00018543912971761244
Gene_9,0.00011738191173423082
Gene_32,9.349466772370463e-05
Gene_28,1.2475009242106448e-05
Gene_37,9.841141319226682e-06
Gene_38,1.642123748292506e-06
Gene_29,-6.843161901624135e-06
Gene_39,-0.00010148058131035699
Gene_27,-0.00010316033717302749
Gene_47,-0.0001059486509648413
Gene_1,-0.00022898930814547807
Gene_40,-0.00026107817959589424
Gene_30,-0.00036037639961323045
Gene_19,-0.0004216720044725934
Gene_24,-0.00043848002625339246
Gene_7,-0.0005521141094918386
Gene_42,-0.0005784599338695164
Gene_12,-0.0007877395617607126
Gene_15,-0.0008333296462946184
Gene_23,-0.0009313118122670589
Gene_36,-0.0010189576544868627
Gene_14,-0.0010431271727726291
Gene_18,-0.0011165021330839238
Gene_34,-0.0012158677987114401
Gene_50,-0.0013345310119997986
Gene_3,-0.0021186362359010007
Gene_43,-0.0021401606024097544
Gene_31,-0.003009433237878412
Gene_45,-0.0031414692803579166
Gene_4,-0.003899362175792665
Gene_16,-0.004486919685708014
Gene_46,-0.0049400443576689
Gene_21,-0.005590581893193579
Gene_41,-0.006029537971128403
Gene_48,-0.006827576751789947
