,row_a1589_data
Gene_30,0.00593671589551048
Gene_29,0.00475746704824773
Gene_47,0.003769227612599858
Gene_34,0.002875058195715683
Gene_20,0.0025616642038554602
Gene_40,0.0020412369058931783
Gene_37,0.001690479145940946
Gene_28,0.0013251359645592396
Gene_46,0.0012412865456845647
Gene_16,0.0010925025131080079
Gene_49,0.0010542589071852364
Gene_32,0.0005479483834135716
Gene_26,0.0005068524233452568
Gene_44,0.0002412223473056787
Gene_8,0.00021736833208950163
Gene_5,7.190008305014268e-05
Gene_18,3.659979251013803e-05
Gene_13,2.612149804458359e-05
Gene_45,2.4743504215864838e-05
Gene_25,3.2700364607669017e-06
Gene_41,-3.2957983584014166e-06
Gene_22,-4.460875151030062e-06
Gene_7,-6.897758914003701e-06
Gene_6,-7.103625412235837e-06
Gene_42,-1.149345463396568e-05
Gene_39,-1.4817701171763965e-05
Gene_36,-7.643417209341418e-05
Gene_24,-0.0002086277508941037
Gene_1,-0.00027305170872783733
Gene_15,-0.0002911371277414987
Gene_3,-0.0005890393811015279
Gene_38,-0.0006135199087824224
Gene_12,-0.0007360093457182471
Gene_4,-0.0007529229237884585
Gene_33,-0.0010785521115936653
Gene_43,-0.00113888764236916
Gene_9,-0.0011483577664829635
Gene_50,-0.0013921234845383958
Gene_10,-0.001398174562175775
Gene_2,-0.0016113900836949684
Gene_17,-0.0016391416037902754
Gene_21,-0.0020145516905275595
Gene_35,-0.0021393194022044345
Gene_19,-0.0025955368275853517
Gene_27,-0.0027330066952685737
Gene_11,-0.0028031380635268953
Gene_31,-0.003046149939642059
Gene_14,-0.004051236731118263
Gene_23,-0.004195409106629721
Gene_48,-0.004630882310351081
