,row_a1049_data
Gene_18,0.010576675807671907
Gene_2,0.00619142943837701
Gene_49,0.004087715840418945
Gene_27,0.003898485577896984
Gene_22,0.002791994909433976
Gene_50,0.0027376748811912023
Gene_17,0.0022359861789625563
Gene_30,0.0017547812026331528
Gene_16,0.0005952100093566883
Gene_31,0.00037995512599822267
Gene_19,0.00035034204635951997
Gene_39,0.00032857103757404343
Gene_11,0.00024514632626180524
Gene_7,0.00020464407526989007
Gene_40,5.692899635387802e-05
Gene_15,2.615936312420073e-05
Gene_4,-2.719531061458845e-07
Gene_21,-4.84806069328455e-06
Gene_26,-7.096920653021051e-06
Gene_35,-2.9697088765946495e-05
Gene_13,-4.53710946940009e-05
Gene_48,-5.3343940061247345e-05
Gene_5,-0.00010674570365844585
Gene_37,-0.00010825624413589286
Gene_46,-0.0001180911095649878
Gene_24,-0.0001295580332444212
Gene_25,-0.00022326644047260973
Gene_43,-0.0002521699022107282
Gene_28,-0.00030394544533353016
Gene_29,-0.0003431815209945803
Gene_1,-0.0003463680327688832
Gene_34,-0.0003567982368917549
Gene_20,-0.0004437331967670024
Gene_32,-0.0005596462637951589
Gene_42,-0.0005878907017628715
Gene_3,-0.0006566923215445735
Gene_9,-0.000701693058506495
Gene_14,-0.0007702606955985814
Gene_44,-0.0008294637700183819
Gene_33,-0.0011064801887173824
Gene_41,-0.0011391818168721988
Gene_8,-0.0015058900959530877
Gene_45,-0.0021190441971622167
Gene_47,-0.0022309035827237566
Gene_38,-0.003075142888592883
Gene_6,-0.0034949493461222834
Gene_12,-0.004911902281725909
Gene_10,-0.005406687911340699
Gene_23,-0.005475810706802593
Gene_36,-0.006540753403476584
