,row_a1555_data
Gene_16,0.005916306256889943
Gene_46,0.003979565586880327
Gene_19,0.003052089981855192
Gene_14,0.0026270214490749467
Gene_26,0.002379011103601546
Gene_42,0.0022185600753376585
Gene_11,0.0014899254379536191
Gene_24,0.0012544020624413342
Gene_27,0.0010011443552653326
Gene_36,0.0009541772223889402
Gene_29,0.0009250787316003161
Gene_49,0.0009197832138332046
Gene_20,0.0006259434655598896
Gene_15,0.00015870142906306093
Gene_28,0.00015331902712560391
Gene_22,9.594777158907549e-05
Gene_33,8.903431736648291e-05
Gene_3,6.538244661509767e-05
Gene_21,4.7030988867091715e-05
Gene_38,4.633472890361052e-05
Gene_32,2.3856912045431525e-05
Gene_8,1.3352480404306508e-05
Gene_35,8.359085649282255e-06
Gene_12,5.209679091420355e-06
Gene_5,-4.4384055322712164e-08
Gene_48,-2.5505847544786246e-06
Gene_1,-5.1225434812972315e-05
Gene_47,-6.372037973469461e-05
Gene_2,-7.695592418220708e-05
Gene_39,-0.00032260529729616653
Gene_6,-0.00039342139731677944
Gene_18,-0.0004020566279307469
Gene_41,-0.0004029597833575633
Gene_44,-0.0005193671031103911
Gene_13,-0.0005333626700078512
Gene_40,-0.0005637551288329768
Gene_31,-0.0015364534441260082
Gene_37,-0.0016461142332819837
Gene_43,-0.0017729654831548846
Gene_7,-0.0018539635837318763
Gene_34,-0.0018651336187011348
Gene_23,-0.0021953144646643607
Gene_45,-0.003024764691246831
Gene_50,-0.004086397846361985
Gene_17,-0.0042440513881554665
Gene_9,-0.004434105227998811
Gene_4,-0.004536516771794253
Gene_25,-0.004579429135201176
Gene_10,-0.005821781918227394
Gene_30,-0.007539691906362155
