,row_a190_data
Gene_13,0.004169959426781891
Gene_43,0.004082235889616461
Gene_15,0.0031257192812049073
Gene_34,0.0025100332349003943
Gene_49,0.0024238699452445896
Gene_9,0.0018472587407700799
Gene_4,0.0016145268860056662
Gene_25,0.0014505669596790432
Gene_10,0.0012758854726104421
Gene_47,0.0012293656487448708
Gene_28,0.0011884753014683586
Gene_8,0.0008682755730392878
Gene_48,0.0005171163482099242
Gene_37,0.00047070456848976325
Gene_5,0.0004647984044433592
Gene_27,0.000291334226770711
Gene_21,0.0001737639380451849
Gene_22,0.0001659440613526956
Gene_36,0.00010211464765066828
Gene_41,1.3750137539679714e-05
Gene_23,1.1937875651478903e-05
Gene_38,-4.915067406821962e-06
Gene_31,-9.022626652208717e-06
Gene_3,-9.924390772088592e-06
Gene_7,-2.7103611238153843e-05
Gene_29,-5.76155741360755e-05
Gene_26,-0.0001314088408577562
Gene_17,-0.0002905515084771278
Gene_32,-0.00041672715107885904
Gene_50,-0.0004217151891379033
Gene_19,-0.000458516425099525
Gene_2,-0.0005381206441584666
Gene_42,-0.0005577735569257851
Gene_35,-0.0005602089552286444
Gene_39,-0.0007881217572774176
Gene_14,-0.0008284535116610866
Gene_12,-0.0013114222864709247
Gene_44,-0.0013739659964576954
Gene_11,-0.0014578029829221133
Gene_24,-0.0016963910620439253
Gene_20,-0.0017970677812966236
Gene_33,-0.0019734090108333704
Gene_16,-0.00197774023806598
Gene_46,-0.0027443107354394314
Gene_1,-0.003130853114420241
Gene_30,-0.0033770393074128197
Gene_40,-0.003737804349958621
Gene_6,-0.004291364710733152
Gene_45,-0.005779882731026285
Gene_18,-0.00587961315049155
