,row_a2594_data
Gene_22,0.014771376774708217
Gene_31,0.007566515982614954
Gene_45,0.005241595507196868
Gene_36,0.0035575051702562473
Gene_20,0.003467626764918955
Gene_5,0.0011526296037272553
Gene_8,0.000909589142203055
Gene_16,0.0008954838936782511
Gene_4,0.0006186723252897008
Gene_10,0.0004012151415042444
Gene_35,0.0002601234874638626
Gene_48,0.00024861803885610446
Gene_30,0.00021368440839745519
Gene_9,0.00014703536878517406
Gene_21,5.2589370858212e-05
Gene_15,3.016350328990296e-05
Gene_38,6.904175048729269e-09
Gene_23,-9.452157144948628e-07
Gene_6,-6.197065356576808e-06
Gene_24,-9.736376338688175e-06
Gene_28,-2.1518805479330797e-05
Gene_12,-2.605076495366661e-05
Gene_2,-3.319113217454433e-05
Gene_25,-3.833115247079983e-05
Gene_18,-0.00013824041501086246
Gene_33,-0.00016764841058285358
Gene_17,-0.0002856760843498805
Gene_50,-0.00042349774092822513
Gene_47,-0.00046882794510672617
Gene_46,-0.0005246560371077731
Gene_1,-0.0005767887212919025
Gene_3,-0.0005818199960525789
Gene_41,-0.000661366491105778
Gene_7,-0.0007990154392377019
Gene_26,-0.0008034857182675063
Gene_44,-0.0008683678841209562
Gene_19,-0.0010502806771760325
Gene_34,-0.0011049074391877123
Gene_27,-0.0013688011942608173
Gene_49,-0.001490580264937538
Gene_43,-0.0015112946095460962
Gene_37,-0.0015914158865131065
Gene_11,-0.0018193295921616502
Gene_40,-0.0019147418801308581
Gene_13,-0.0020292029947709747
Gene_14,-0.002045255948366257
Gene_39,-0.0029690165071852292
Gene_42,-0.0031811724610895553
Gene_29,-0.0034182637104100606
Gene_32,-0.0051770170413897015
