,row_a1629_data
Gene_11,0.008754125917930376
Gene_23,0.008475250240045317
Gene_14,0.004370886567523848
Gene_41,0.003773003259892084
Gene_39,0.003650210965997139
Gene_29,0.003374347275177161
Gene_17,0.003075068999624846
Gene_28,0.0022705656644450645
Gene_40,0.000998940595558343
Gene_36,0.0009104801531523102
Gene_33,0.0008867011830367092
Gene_12,0.0005101141568257766
Gene_25,0.00029880598611206795
Gene_46,0.00027501573967481747
Gene_38,7.681652823889702e-05
Gene_43,4.8834561949735755e-05
Gene_47,2.2798964828489652e-05
Gene_44,2.1348694833463796e-05
Gene_13,7.78674693165121e-06
Gene_21,-7.430660820693523e-06
Gene_45,-1.0180970050517385e-05
Gene_50,-2.2610870314650807e-05
Gene_22,-2.979258780755247e-05
Gene_20,-8.543806114391802e-05
Gene_34,-9.249531792851267e-05
Gene_26,-0.0002130767360205056
Gene_4,-0.00029204478144241575
Gene_8,-0.0003775800073095789
Gene_1,-0.0004475113265021242
Gene_27,-0.0004729019822057464
Gene_19,-0.0005262106860275933
Gene_3,-0.0006013856357880449
Gene_49,-0.0006402317979390401
Gene_32,-0.0014002816911422387
Gene_37,-0.0014973218825914429
Gene_9,-0.001653799160931484
Gene_30,-0.0019186904527707656
Gene_18,-0.002197192494892219
Gene_10,-0.0022104313666024495
Gene_5,-0.0024919531194815578
Gene_31,-0.002549709802189221
Gene_15,-0.0026783790956898595
Gene_2,-0.0030637791669775897
Gene_7,-0.003089807893578356
Gene_6,-0.0035374781745653146
Gene_42,-0.003797142954160327
Gene_48,-0.0039497368482647385
Gene_16,-0.0046885173364914325
Gene_35,-0.004975698960631376
Gene_24,-0.00551983151562234
