,row_a2369_data
Gene_28,0.011455820365719686
Gene_18,0.004368509343208348
Gene_1,0.0037156611428690563
Gene_24,0.0031641264158038616
Gene_25,0.0016309059093133575
Gene_7,0.0009147126407062882
Gene_46,0.000826066939894894
Gene_6,0.0006623994630959268
Gene_36,0.0005759563620334669
Gene_17,0.0004744095107360401
Gene_47,0.0004705141167614174
Gene_12,0.0003142201801106916
Gene_49,0.0002912842204155319
Gene_21,0.00010512334437094034
Gene_14,0.00010158028678673996
Gene_2,8.884049459854395e-05
Gene_41,7.849605421694685e-05
Gene_30,6.440634856085513e-05
Gene_11,2.971004658536161e-05
Gene_10,1.2234156362368818e-05
Gene_32,-5.775593172652101e-07
Gene_27,-6.003331581035093e-07
Gene_26,-2.0954271119841533e-06
Gene_34,-1.2082947093879732e-05
Gene_31,-1.4245481968391165e-05
Gene_43,-2.5535380702501023e-05
Gene_42,-6.121073205553394e-05
Gene_35,-0.00013240619954390858
Gene_16,-0.0001326198167409527
Gene_37,-0.0002549878538857175
Gene_19,-0.00026978041516803695
Gene_39,-0.000340342962646628
Gene_9,-0.0003951793500885448
Gene_22,-0.0004498306095484031
Gene_3,-0.0005049281242010505
Gene_48,-0.0007520739445919696
Gene_38,-0.0007990128922817316
Gene_44,-0.0008153505519152724
Gene_13,-0.0010713986522571817
Gene_45,-0.0012110351196346811
Gene_23,-0.0014640002348662528
Gene_4,-0.0017353017857279036
Gene_50,-0.001995141585437564
Gene_5,-0.002124296891892554
Gene_29,-0.002352934241791118
Gene_20,-0.002489106110129507
Gene_8,-0.0027422837478149327
Gene_15,-0.004565396014948377
Gene_33,-0.005122820994927966
Gene_40,-0.006244521529673563
