,row_a596_data
Gene_48,0.004689216011804399
Gene_10,0.004434852420270383
Gene_31,0.0039512610015940515
Gene_19,0.0025826236709789625
Gene_1,0.0013929872863446824
Gene_41,0.0012321534734340183
Gene_28,0.001190644036037798
Gene_14,0.001095416841478453
Gene_33,0.0010365360037362663
Gene_39,0.0009878782093928964
Gene_36,0.0007479193653115012
Gene_44,0.000675632321271919
Gene_49,0.0005842606536111917
Gene_38,0.0004267998837391954
Gene_4,0.0003961455845816297
Gene_6,0.00039005823969123516
Gene_9,0.0003259089305413807
Gene_20,0.0003215320788350594
Gene_24,0.00031192573313568476
Gene_35,0.00013169665375431733
Gene_40,7.482623071033674e-05
Gene_34,1.2671738679806953e-05
Gene_50,3.616031585741632e-06
Gene_26,3.6795045306900974e-07
Gene_16,5.3975273144487955e-08
Gene_15,-4.3122477129573194e-06
Gene_13,-2.7830575063240255e-05
Gene_8,-0.00014248910915331007
Gene_5,-0.00014839404071178555
Gene_32,-0.00030730247181794275
Gene_2,-0.00045317275796431366
Gene_7,-0.000465155360571783
Gene_23,-0.0004960773958031174
Gene_30,-0.0006922645260733985
Gene_17,-0.0010294622490608432
Gene_18,-0.0010631777288847332
Gene_45,-0.0014288807688797385
Gene_27,-0.0014729741236102073
Gene_37,-0.0015895251043409647
Gene_29,-0.0016415435982453093
Gene_12,-0.0017785240501664314
Gene_11,-0.0026358450509683154
Gene_42,-0.0034706996277472524
Gene_22,-0.0035714986109225155
Gene_3,-0.0038981034870236835
Gene_46,-0.00427209415636889
Gene_47,-0.004439898446289671
Gene_43,-0.0045143426160519015
Gene_21,-0.00528991772113779
Gene_25,-0.008125644604037294
