,row_a1288_data
Gene_23,0.006281093579869218
Gene_13,0.0033251065512524885
Gene_41,0.002766780546131332
Gene_16,0.002681797573494016
Gene_40,0.0026799102795491657
Gene_11,0.0025226461977852803
Gene_44,0.0019020910360803374
Gene_22,0.0018617483795396695
Gene_35,0.0017959729730756173
Gene_45,0.0006888406949011809
Gene_14,0.0006084893693343112
Gene_26,0.0005813355614824496
Gene_20,0.0002630519941114024
Gene_19,0.00012185740191139778
Gene_42,8.34176168035823e-05
Gene_48,6.885133675268648e-05
Gene_49,9.55758673731042e-06
Gene_15,8.107704778546486e-06
Gene_21,2.160809018355881e-06
Gene_7,7.111669841861903e-07
Gene_31,-1.988143613765176e-09
Gene_6,-4.589913443787074e-06
Gene_3,-4.6975525360031835e-05
Gene_50,-4.73950511275063e-05
Gene_12,-5.395919313958323e-05
Gene_37,-0.00012048425774468098
Gene_18,-0.00014251365974232385
Gene_8,-0.00016536880783182936
Gene_1,-0.00017813163354196953
Gene_2,-0.00018935874934664912
Gene_10,-0.0002206859239303311
Gene_32,-0.00028342947776045205
Gene_36,-0.0003488480065936242
Gene_46,-0.0003612926876468731
Gene_9,-0.000548020704157535
Gene_28,-0.0006635414992989552
Gene_43,-0.0008140542895578528
Gene_27,-0.0010157154002627343
Gene_5,-0.001132450726072781
Gene_25,-0.0012234381323329734
Gene_4,-0.0020853422142880344
Gene_47,-0.0021352808337930383
Gene_17,-0.0021593141329776847
Gene_39,-0.00261655020998454
Gene_24,-0.0026709062965481465
Gene_33,-0.0028970864277285766
Gene_34,-0.0031374437142109627
Gene_30,-0.0034670191813149284
Gene_38,-0.003992300777389752
Gene_29,-0.004680622902354811
