,row_a2466_data
Gene_40,0.00886880470824178
Gene_20,0.003595769690177157
Gene_31,0.002683180246631318
Gene_3,0.0016816775360238472
Gene_26,0.0015468711301994493
Gene_5,0.0013419292237591323
Gene_39,0.001307991652409331
Gene_22,0.001184024724275869
Gene_25,0.0011348104458424983
Gene_42,0.0010978065510703844
Gene_7,0.001064183127236191
Gene_24,0.000900649067286795
Gene_35,0.000772350616764728
Gene_27,0.00024755154449851
Gene_9,0.00016847805924557167
Gene_10,0.00012962353583275007
Gene_46,0.00011961027255709086
Gene_37,8.195013476460346e-05
Gene_44,2.341270669225452e-05
Gene_6,1.576336129974757e-05
Gene_4,6.436220624792541e-06
Gene_32,-9.771945319286715e-06
Gene_50,-1.1685982998853805e-05
Gene_36,-2.3002710684003665e-05
Gene_8,-2.850432995909417e-05
Gene_47,-3.0597952992327676e-05
Gene_1,-3.3166180279692705e-05
Gene_45,-5.7384150300087756e-05
Gene_38,-9.151581069922663e-05
Gene_18,-0.00015622967017817047
Gene_23,-0.00021320855350097194
Gene_11,-0.0002603706354247933
Gene_33,-0.0002826213587167434
Gene_16,-0.00041987324365081987
Gene_14,-0.000709629792874015
Gene_17,-0.000886371204028426
Gene_12,-0.0009854861082489153
Gene_48,-0.001257431431094799
Gene_21,-0.0014350801304548002
Gene_29,-0.00161417910100803
Gene_13,-0.0018320938239428644
Gene_41,-0.001917208470616509
Gene_43,-0.0022190174753680333
Gene_19,-0.0022726248090785706
Gene_15,-0.0024679449889168092
Gene_28,-0.00322083101120062
Gene_34,-0.004867741167592205
Gene_2,-0.006780972956739678
Gene_30,-0.007069312008230905
Gene_49,-0.007719194588493992
