,row_a2570_data
Gene_40,0.008672803223955914
Gene_29,0.007094701614214017
Gene_37,0.002720635436108754
Gene_7,0.002648918622310802
Gene_17,0.002397692700889127
Gene_13,0.0019704455678976954
Gene_16,0.0017859719590901648
Gene_24,0.0016672487411001488
Gene_21,0.0009618512253423235
Gene_5,0.0006631945126758165
Gene_11,0.000642268125019268
Gene_9,0.0006010271863158972
Gene_20,0.00032590957714187345
Gene_12,0.0002253231930237189
Gene_14,0.00020630001152284472
Gene_47,0.00012118904605349528
Gene_31,9.006305860734883e-05
Gene_45,5.878328303120532e-05
Gene_44,3.0258796050369957e-05
Gene_2,2.957233777716795e-05
Gene_19,1.1811440706712252e-05
Gene_28,4.6919129817275584e-08
Gene_23,-2.9430900407171397e-07
Gene_8,-2.1709761365921445e-06
Gene_27,-9.416914095762671e-06
Gene_26,-1.983615640637371e-05
Gene_22,-3.527059738575708e-05
Gene_49,-8.793483769089258e-05
Gene_34,-9.87439153516882e-05
Gene_18,-0.00023060021653347417
Gene_50,-0.00042234011355289647
Gene_4,-0.0005370316518304202
Gene_42,-0.0005677667798380573
Gene_36,-0.0005729343110893632
Gene_46,-0.0007713255127068425
Gene_35,-0.0007908424637534267
Gene_3,-0.0010972497143643743
Gene_15,-0.001104490927445037
Gene_25,-0.0016607296766725172
Gene_6,-0.0019489607918399543
Gene_33,-0.0027565347622472884
Gene_32,-0.0032895132350422057
Gene_48,-0.003677567886412156
Gene_10,-0.0036798569755877096
Gene_1,-0.004025743908260114
Gene_30,-0.00412586392928617
Gene_38,-0.005347416962276884
Gene_41,-0.006140727121502081
Gene_39,-0.006797728728977509
Gene_43,-0.007321938873875632
