,row_a1161_data
Gene_13,0.007627816708100973
Gene_43,0.0068763730898035325
Gene_2,0.004526683299228457
Gene_26,0.0034759803896455234
Gene_15,0.0026330093205834933
Gene_29,0.0017425613054387699
Gene_22,0.0016112821412459103
Gene_10,0.0014649233773467146
Gene_36,0.0008141926448223388
Gene_28,0.0005640664394033377
Gene_50,0.0005284087143986893
Gene_12,0.000504406991275924
Gene_5,0.00035826054894794917
Gene_19,0.00018251588784180578
Gene_30,5.276909211326833e-05
Gene_6,4.33441794723278e-05
Gene_17,3.9196225211923135e-05
Gene_33,7.903969540663108e-06
Gene_3,4.381507459746774e-06
Gene_18,-1.0162761211675482e-07
Gene_38,-4.502510622880003e-06
Gene_4,-7.603619187837953e-06
Gene_16,-5.282946219064405e-05
Gene_48,-7.571834051652612e-05
Gene_32,-7.575748857387599e-05
Gene_42,-9.322064463066328e-05
Gene_44,-0.00014509338804106673
Gene_7,-0.00014966045021129275
Gene_1,-0.0001751107370886152
Gene_35,-0.0001834226400454545
Gene_21,-0.00030957456087734496
Gene_34,-0.0003217570463561676
Gene_24,-0.0003257204386621507
Gene_40,-0.00035307950685286855
Gene_25,-0.0004605535793324178
Gene_46,-0.000530587722734707
Gene_31,-0.0008155658420438551
Gene_39,-0.0011218633307653
Gene_41,-0.0012152443139933702
Gene_8,-0.0012822903122162235
Gene_47,-0.001688317494459525
Gene_14,-0.001908707723651378
Gene_11,-0.0019654449802184244
Gene_37,-0.0021259322900536153
Gene_20,-0.004058480792425805
Gene_23,-0.004089382567682514
Gene_49,-0.004409982163218928
Gene_9,-0.006555555635141208
Gene_45,-0.006759867079307825
Gene_27,-0.009081687194004949
