,row_a752_data
Gene_22,0.010099875583120978
Gene_26,0.0032381152269269032
Gene_3,0.0029598101545943523
Gene_5,0.0024397471387424575
Gene_9,0.0015185949015510567
Gene_1,0.0013646504818746307
Gene_28,0.0008820302773620984
Gene_36,0.0007940217855229108
Gene_18,0.0006999623427787001
Gene_12,0.0005179547806019535
Gene_35,0.00047082977223850825
Gene_10,0.0003584104087569033
Gene_42,0.00035792639449003976
Gene_29,0.00029814524901191014
Gene_14,0.0002654775616594601
Gene_6,0.00025815206016830045
Gene_31,0.00010728506047691117
Gene_32,8.799264508338954e-05
Gene_27,6.92466646099732e-05
Gene_23,5.059770951585383e-05
Gene_11,2.420789055936957e-05
Gene_44,1.5012002576757883e-05
Gene_25,-8.90166058451183e-07
Gene_30,-1.68590665130154e-05
Gene_39,-2.2220631967934893e-05
Gene_47,-2.8353659785273458e-05
Gene_41,-3.538972247080739e-05
Gene_50,-3.780475018501416e-05
Gene_15,-7.791804145081062e-05
Gene_43,-0.00010802599781899267
Gene_7,-0.00011763642398761841
Gene_21,-0.0002854525809649754
Gene_33,-0.00050729031253437
Gene_45,-0.0005198992259699627
Gene_37,-0.0006787115940455582
Gene_13,-0.0008111818965390459
Gene_40,-0.0009649977447257888
Gene_16,-0.0014609660581426658
Gene_48,-0.0015228640015272814
Gene_17,-0.0016771627482352583
Gene_24,-0.0016887091817220376
Gene_38,-0.0018221004426104384
Gene_8,-0.001967840553051951
Gene_19,-0.0021358185879479415
Gene_46,-0.0026154827289917703
Gene_4,-0.0032930731687528694
Gene_34,-0.003952514098601365
Gene_20,-0.003978103726294569
Gene_49,-0.004915352275130699
Gene_2,-0.00622240586218183
