,row_a1671_data
Gene_36,0.00523395539811692
Gene_3,0.004815928412108492
Gene_11,0.004596605173033586
Gene_22,0.0029995165490560643
Gene_20,0.0028276139053848718
Gene_18,0.001986857390887684
Gene_33,0.0013151005610047345
Gene_10,0.0012258024629631468
Gene_14,0.0011499808185226057
Gene_47,0.0009775642877628905
Gene_13,0.0008574120617184495
Gene_40,0.0004933521055844009
Gene_38,0.0003258959052222644
Gene_16,0.00024699932335592745
Gene_23,0.0001522926581684189
Gene_39,3.62808184884326e-05
Gene_1,2.5045230930342355e-05
Gene_31,1.6934482065391753e-05
Gene_42,7.187961317957445e-06
Gene_27,4.118597942038524e-06
Gene_50,4.106972320334576e-06
Gene_49,4.035620309260064e-06
Gene_26,-6.9336357128198245e-06
Gene_17,-1.82641617473341e-05
Gene_15,-2.0323467861379455e-05
Gene_7,-2.879674614452159e-05
Gene_9,-3.408298329458123e-05
Gene_28,-0.0001538769505716013
Gene_46,-0.0002713491627367782
Gene_5,-0.00031110796572448554
Gene_21,-0.00042797165101055414
Gene_44,-0.0006379026151429458
Gene_34,-0.0006384574298591993
Gene_41,-0.0007069733391535
Gene_35,-0.0007514166849296095
Gene_43,-0.0008808411343749155
Gene_4,-0.0008948649125468718
Gene_45,-0.0009395374869031045
Gene_24,-0.0010614459373645582
Gene_48,-0.0010803584436627424
Gene_19,-0.0011646077406814574
Gene_37,-0.0012979157654411351
Gene_8,-0.0017796100053997718
Gene_29,-0.002382275894645317
Gene_30,-0.00318384169793878
Gene_32,-0.0038760017396784197
Gene_2,-0.004156195704790309
Gene_12,-0.004452762238007668
Gene_25,-0.006168494750797596
Gene_6,-0.008411539588405664
