,row_a1150_data
Gene_49,0.004552822849808968
Gene_29,0.00406420069207483
Gene_31,0.0031185406970427
Gene_1,0.0025187519277830852
Gene_41,0.0025174270106500373
Gene_20,0.00188858510622107
Gene_6,0.0014788659420552847
Gene_7,0.0012137178480033971
Gene_11,0.0012075198598767885
Gene_48,0.000965532284229088
Gene_27,0.000851253377763051
Gene_13,0.0005627382322615994
Gene_40,0.00022075739006728102
Gene_18,0.0002152480485783895
Gene_19,0.00020954108950920923
Gene_26,0.00017597701579283526
Gene_15,2.8802006252274387e-05
Gene_39,1.788394750026651e-05
Gene_10,3.2021736891274532e-06
Gene_46,1.4186054612340518e-07
Gene_43,-5.3401573233090565e-06
Gene_34,-7.519749538335038e-06
Gene_24,-1.7305716350074973e-05
Gene_28,-2.9896146463608236e-05
Gene_2,-3.8010612598993014e-05
Gene_50,-4.6313538416712556e-05
Gene_35,-4.773553038623485e-05
Gene_21,-5.564293762507888e-05
Gene_4,-8.267932762477496e-05
Gene_9,-0.00011710656598933576
Gene_17,-0.00021563078953602648
Gene_14,-0.00022613307850953188
Gene_47,-0.00031429418017920956
Gene_42,-0.0003772149134275791
Gene_16,-0.00039315971922612497
Gene_38,-0.0006469534468260593
Gene_44,-0.0006923148784719634
Gene_45,-0.0007827363265921531
Gene_3,-0.0011874546707570243
Gene_22,-0.0012047591412914253
Gene_30,-0.0014553271449889611
Gene_8,-0.0016556755135476507
Gene_37,-0.0016975169125536117
Gene_36,-0.0020276691781941935
Gene_25,-0.002619423210092376
Gene_33,-0.0027903693111921393
Gene_5,-0.00522204731835103
Gene_12,-0.005246696410720793
Gene_23,-0.005837359188686787
Gene_32,-0.0073741395038008535
