,row_a1330_data
Gene_38,0.020272955257448058
Gene_35,0.0039615797740880174
Gene_42,0.002850262695530241
Gene_8,0.002499516418277407
Gene_19,0.0021688503482828227
Gene_47,0.0019453187392828681
Gene_27,0.0013113440817644432
Gene_15,0.0009014839708168204
Gene_36,0.0008922033601310906
Gene_37,0.0006214399805676142
Gene_44,0.00038441457342384966
Gene_23,0.00022782590961266044
Gene_12,0.0002262558670390563
Gene_43,0.0002054020541980312
Gene_49,0.00013788762534090813
Gene_11,0.00013501868387286457
Gene_24,8.007665985006879e-05
Gene_20,6.14366029543929e-05
Gene_31,2.4769554937412652e-05
Gene_1,1.6441772868539743e-05
Gene_40,1.5449698802806426e-05
Gene_18,1.4811092839418652e-05
Gene_9,1.1409397858979905e-05
Gene_50,-1.6757630803211263e-07
Gene_45,-3.5528750665825726e-06
Gene_28,-2.3320048510331996e-05
Gene_3,-8.459844021225247e-05
Gene_41,-0.00017166425603041603
Gene_5,-0.00021826161312685785
Gene_7,-0.0006023669884251642
Gene_25,-0.0006075240914160522
Gene_14,-0.0006672426645535322
Gene_21,-0.0007195151200674156
Gene_33,-0.0009591143924044592
Gene_4,-0.0010372762293109788
Gene_13,-0.001211032599844496
Gene_39,-0.001216114869791605
Gene_29,-0.0012677527000331573
Gene_6,-0.0018260337667000354
Gene_17,-0.0022271410623636305
Gene_32,-0.002347891960797682
Gene_26,-0.0029321928510807563
Gene_34,-0.0031461598148020352
Gene_16,-0.0034511481272763867
Gene_10,-0.0036515186119130214
Gene_22,-0.00382863664888492
Gene_2,-0.0040724457648618675
Gene_46,-0.004679392942097165
Gene_48,-0.005352039822668839
Gene_30,-0.007202693348327007
