,row_a2316_data
Gene_23,0.01220999448639035
Gene_45,0.006687540485227631
Gene_22,0.002802818605868381
Gene_33,0.0024053468508580334
Gene_50,0.0023948382947394905
Gene_39,0.0020292049852494495
Gene_27,0.001864162750889224
Gene_48,0.0018634815482988926
Gene_26,0.0015508751622409318
Gene_16,0.0009023223386728715
Gene_36,0.0008311250704283496
Gene_24,0.0007653218452177628
Gene_20,0.0007534758252586613
Gene_38,0.0004397963994713658
Gene_28,0.0003674960351119907
Gene_25,0.00016234705300078233
Gene_49,3.953417609203183e-05
Gene_35,3.521956120154375e-05
Gene_41,3.137901419549661e-07
Gene_30,-1.2212126782193465e-05
Gene_47,-1.4925300973594405e-05
Gene_2,-7.045636834671141e-05
Gene_11,-0.00012964537041084117
Gene_42,-0.00014134352039158718
Gene_18,-0.00015079818673423284
Gene_37,-0.00015906717603402193
Gene_6,-0.0001612537391867386
Gene_31,-0.00017264332325687558
Gene_21,-0.00023655832820618661
Gene_29,-0.0004058168709652676
Gene_4,-0.00044195580140568786
Gene_5,-0.0006797742641802044
Gene_3,-0.0008475046462892576
Gene_32,-0.000913839044998214
Gene_15,-0.0010453827884383282
Gene_44,-0.0013476659975831013
Gene_17,-0.0013634860612312854
Gene_1,-0.001502236940171531
Gene_9,-0.0016580056414290784
Gene_43,-0.0018323098470286927
Gene_46,-0.001839608609127573
Gene_8,-0.0019824737868319314
Gene_10,-0.0022253836986385273
Gene_12,-0.002273347017506487
Gene_40,-0.002969707166717787
Gene_19,-0.0034972801079041836
Gene_13,-0.005419411039045488
Gene_14,-0.00581952740460199
Gene_34,-0.007069741308440241
Gene_7,-0.008118322066527886
