,row_a2753_data
Gene_22,0.008719750576005996
Gene_25,0.005140024294361823
Gene_36,0.003924433710345217
Gene_35,0.0037210375853754312
Gene_37,0.0015440204262195884
Gene_2,0.0015088643483742621
Gene_40,0.0014544153213364216
Gene_43,0.0012491577442609878
Gene_34,0.0010569654957926452
Gene_50,0.0006832177778170567
Gene_49,0.0006639703656659336
Gene_29,0.0005122964784559235
Gene_15,0.0005085411461780761
Gene_24,0.0003015534672492332
Gene_3,0.00022105049666820546
Gene_32,0.00016758876802980814
Gene_45,4.3398533834726146e-05
Gene_48,4.328045266226892e-05
Gene_46,4.288347359183498e-05
Gene_28,1.1164469871610889e-05
Gene_4,7.357555352650251e-06
Gene_7,1.6674667065071092e-06
Gene_5,-7.783324492643913e-10
Gene_18,-6.113185856860013e-07
Gene_14,-1.3944885817771078e-05
Gene_16,-5.726619745789166e-05
Gene_26,-0.00010740886924815005
Gene_17,-0.00019244170197072353
Gene_23,-0.00030487780505462155
Gene_30,-0.000393993023954064
Gene_12,-0.00042639243232614086
Gene_31,-0.0004534668403041735
Gene_47,-0.0005796201247804038
Gene_19,-0.0006363093968343404
Gene_44,-0.0007631243714804939
Gene_39,-0.0009783533861285106
Gene_38,-0.0012332749831247018
Gene_10,-0.0014110122166396183
Gene_27,-0.0014231255433426386
Gene_6,-0.0020632717629037595
Gene_33,-0.0021465650360889842
Gene_42,-0.0024067673963699835
Gene_13,-0.002437675542107681
Gene_20,-0.0028444752139130266
Gene_9,-0.003316245001571391
Gene_11,-0.0034614952833475787
Gene_8,-0.0038514135707274555
Gene_1,-0.003980098088736362
Gene_41,-0.004810650196306655
Gene_21,-0.005102119780593804
