,row_a941_data
Gene_47,0.00952545811859168
Gene_33,0.0059213349756379735
Gene_16,0.0021416696370241293
Gene_41,0.0020337404055431807
Gene_48,0.0015944053098554912
Gene_8,0.0013190173427590803
Gene_45,0.0012098012977526593
Gene_2,0.0010495681983363572
Gene_27,0.0009422194511044093
Gene_14,0.0008326514982601005
Gene_3,0.0006371520543193903
Gene_1,0.0006166178396463818
Gene_7,0.00042982213776991424
Gene_35,0.00041520745323385703
Gene_6,0.0003066725783501256
Gene_12,0.0002809307510182953
Gene_43,0.0002711992980150152
Gene_9,0.00018912929922967046
Gene_28,0.00015371258565717192
Gene_22,9.147249726008163e-05
Gene_34,3.999110547461132e-06
Gene_37,-3.304352047301296e-05
Gene_21,-3.506002757670357e-05
Gene_38,-7.929273957792506e-05
Gene_26,-0.00016077400711697826
Gene_46,-0.00016760345128345668
Gene_20,-0.00022110848942721363
Gene_15,-0.00029438831518833987
Gene_11,-0.0003067018613110222
Gene_31,-0.00042937055890062076
Gene_44,-0.0005049857345829092
Gene_39,-0.0005534167275299609
Gene_18,-0.0005793251078635439
Gene_13,-0.0011450119925882634
Gene_24,-0.0011501771444230803
Gene_49,-0.001159269256721357
Gene_25,-0.0012394157161710012
Gene_29,-0.0012499734875925156
Gene_17,-0.0012508416107830577
Gene_10,-0.0014596378967608186
Gene_23,-0.001465316215116122
Gene_4,-0.0015924532709356612
Gene_19,-0.0016269931615933274
Gene_42,-0.0017586722666856048
Gene_50,-0.0021199812022412207
Gene_40,-0.002318505029499696
Gene_30,-0.0024014936981183246
Gene_32,-0.002708052499301921
Gene_5,-0.004609364785655697
Gene_36,-0.005397428828799645
