,row_a2955_data
Gene_35,0.0075570222939044356
Gene_10,0.0074054240937145716
Gene_1,0.006585611193900312
Gene_39,0.005178486088943066
Gene_50,0.004904914110659511
Gene_14,0.0021305375883033262
Gene_36,0.0019754058012569813
Gene_48,0.0017759033767672907
Gene_46,0.0016826526797129081
Gene_31,0.0008285942224369879
Gene_17,0.0006931141220254192
Gene_19,0.00031272407957579724
Gene_4,0.00024140277417574276
Gene_34,8.87147992034334e-05
Gene_24,8.498597529540291e-05
Gene_3,7.59695471445128e-05
Gene_44,2.237039787302247e-05
Gene_11,3.6127723679778485e-06
Gene_20,-2.1480478864355603e-06
Gene_45,-6.564888577782128e-05
Gene_43,-6.859133623681758e-05
Gene_9,-0.00013006984378784235
Gene_13,-0.00018120095249192242
Gene_33,-0.00032730661845308635
Gene_8,-0.00033109170254177534
Gene_27,-0.000394054277445727
Gene_42,-0.0003952947353340181
Gene_21,-0.0005098108286589746
Gene_2,-0.0005176141630466552
Gene_40,-0.0005727604590008606
Gene_5,-0.0006027409080972537
Gene_18,-0.0006290441071683459
Gene_25,-0.0006370120606977413
Gene_26,-0.0006637168948842669
Gene_49,-0.0007401620637181904
Gene_30,-0.000892390083501852
Gene_22,-0.0009725650469962982
Gene_12,-0.0011977598174928079
Gene_16,-0.0012532374483016236
Gene_23,-0.0016213557810066605
Gene_6,-0.0022798705372261306
Gene_15,-0.002578096896810237
Gene_29,-0.0025853936785841616
Gene_47,-0.0026328221958524037
Gene_7,-0.002845913019421573
Gene_28,-0.003331818063592567
Gene_32,-0.003395538470325656
Gene_37,-0.0036108932795059345
Gene_38,-0.003973204184132116
Gene_41,-0.0057389306719597254
