,row_a921_data
Gene_50,0.006181569202464347
Gene_2,0.004605031403920221
Gene_20,0.0031537641958182478
Gene_5,0.0025945435643110826
Gene_33,0.0023959236698426686
Gene_38,0.0023356975979529583
Gene_42,0.0018436585511329246
Gene_12,0.0017137939216907627
Gene_16,0.000852093377415165
Gene_23,0.0007003296742824545
Gene_10,0.0006884914900475167
Gene_45,0.0005593272256605468
Gene_21,0.00037422771677723954
Gene_18,0.0002829994534001173
Gene_31,0.0002121965724708626
Gene_43,0.0001518406657128736
Gene_7,0.00012705933408382604
Gene_39,5.754989682300079e-05
Gene_22,5.2608569173238483e-05
Gene_28,2.451309421017025e-05
Gene_11,3.4536934904330163e-06
Gene_1,3.243674049336606e-06
Gene_30,-1.7430489382666526e-05
Gene_48,-2.8961807951207873e-05
Gene_19,-6.125506289116913e-05
Gene_9,-6.987749305601462e-05
Gene_36,-0.0001035299392303634
Gene_24,-0.00014636392362675607
Gene_25,-0.00016964831181247872
Gene_34,-0.0001791803537788759
Gene_49,-0.00019213556559517678
Gene_40,-0.00020097565765997763
Gene_29,-0.00037359794904734357
Gene_37,-0.00040257764367963985
Gene_17,-0.0005680770802840469
Gene_26,-0.0007816475382686587
Gene_32,-0.0009375344849876883
Gene_13,-0.0011929330739911797
Gene_3,-0.0013194764236825448
Gene_35,-0.0015621700721493376
Gene_27,-0.0018751184729028404
Gene_41,-0.0019522823092462263
Gene_8,-0.003140358922645257
Gene_6,-0.003259013247567048
Gene_46,-0.003393548420967693
Gene_44,-0.0045546427687797215
Gene_47,-0.004685662158047922
Gene_15,-0.005526760664636074
Gene_14,-0.005972627739729603
Gene_4,-0.006722317963646276
