,row_a1889_data
Gene_39,0.004794494897210991
Gene_32,0.0028685380110215443
Gene_34,0.0026625994804101204
Gene_12,0.0024574780870772837
Gene_31,0.002096217071566403
Gene_43,0.001905472420778348
Gene_42,0.0015423542775241479
Gene_7,0.0015007849626551256
Gene_16,0.001296534879342821
Gene_17,0.000996835218871896
Gene_27,0.0007171253762322037
Gene_20,0.0005441828394476419
Gene_5,0.0005400408172982168
Gene_6,0.00041924334415420266
Gene_37,0.00030789285079606135
Gene_49,0.00025337309306532854
Gene_28,0.00014682326301354207
Gene_29,0.00013985006414789095
Gene_35,0.00012558191588488035
Gene_9,4.713432318521611e-05
Gene_36,4.6575552208945976e-05
Gene_46,3.360735272680442e-05
Gene_18,2.766497223785527e-05
Gene_47,3.32535142313068e-08
Gene_2,-2.9895650969847577e-07
Gene_24,-2.1449819299395245e-05
Gene_44,-2.6304323889564905e-05
Gene_3,-3.346445602368407e-05
Gene_30,-0.00015141001288412697
Gene_22,-0.00015163103029439844
Gene_1,-0.00027158190985162645
Gene_14,-0.00027289709780460776
Gene_48,-0.00046272913569648036
Gene_26,-0.0006532357945157529
Gene_50,-0.0007843125407995294
Gene_4,-0.0009540528345232005
Gene_33,-0.0009970300866933976
Gene_23,-0.0011016037897656748
Gene_45,-0.0016086429992241296
Gene_21,-0.0017953936975709799
Gene_11,-0.0019154770565087708
Gene_40,-0.002347952348910706
Gene_41,-0.002907512538063286
Gene_19,-0.0029761886461052594
Gene_15,-0.003017143423376602
Gene_13,-0.004093023017929036
Gene_10,-0.005270096682036677
Gene_38,-0.005287502944796217
Gene_8,-0.006933404066895632
Gene_25,-0.00732271826588672
