,row_a2047_data
Gene_12,0.00439658082603329
Gene_47,0.004309413085104856
Gene_46,0.003928645534761178
Gene_36,0.003101775397555474
Gene_42,0.0029266248390399678
Gene_29,0.0016589779141932964
Gene_44,0.0014809712447465496
Gene_31,0.0013899626994403032
Gene_25,0.0011422643053673638
Gene_21,0.0010353494739352579
Gene_43,0.0006777422846698574
Gene_30,0.0006587609883435971
Gene_16,0.00039925859440331606
Gene_41,0.00038701857628345004
Gene_8,0.00031534935270634973
Gene_32,0.00020610773826585066
Gene_50,0.00018176888472700033
Gene_23,0.00010366356492091402
Gene_15,1.79795919298066e-05
Gene_26,7.632052363071436e-06
Gene_22,1.0028606817672316e-06
Gene_17,4.027136489865316e-07
Gene_10,-7.101844297393418e-08
Gene_2,-3.6816915831076565e-07
Gene_39,-5.207344859152322e-05
Gene_27,-6.479804458506678e-05
Gene_13,-6.542017568278305e-05
Gene_5,-0.0001728115537421881
Gene_7,-0.0001808751606935167
Gene_11,-0.0003427901414329521
Gene_33,-0.00036886297995985086
Gene_20,-0.0004325212608724538
Gene_37,-0.00046340230738428764
Gene_9,-0.0006996509057977437
Gene_34,-0.0008889075618220268
Gene_38,-0.0010587773896175287
Gene_1,-0.0011500721148307042
Gene_3,-0.0016201983780697094
Gene_18,-0.001700930340803698
Gene_4,-0.001873520655128668
Gene_24,-0.0022326487311957344
Gene_14,-0.002243827053064723
Gene_6,-0.0024379415852892974
Gene_35,-0.002731599317174146
Gene_49,-0.002762576913591108
Gene_19,-0.0032284936575940866
Gene_45,-0.003230951348716609
Gene_40,-0.0033333191010091606
Gene_48,-0.003518680724383081
Gene_28,-0.007137955689987694
