,row_a2366_data
Gene_41,0.007402028737408613
Gene_38,0.006890246242384797
Gene_46,0.005042970893901759
Gene_22,0.004944577100131792
Gene_20,0.0027978454681449414
Gene_16,0.002511119890746924
Gene_40,0.0013864598053679672
Gene_1,0.0006325698555803439
Gene_23,0.0004884199057988729
Gene_25,0.0004865764962473382
Gene_48,0.0003584881535701155
Gene_8,0.0003280689751383992
Gene_18,0.00031868870200120036
Gene_50,0.0002987145060181443
Gene_39,0.0002415686491961523
Gene_34,0.00010373628472760596
Gene_2,5.6027725929991626e-05
Gene_15,4.6872231249367956e-05
Gene_33,4.0585616968432064e-05
Gene_29,1.9905834543642708e-05
Gene_42,5.506444222464868e-06
Gene_9,5.030618599190614e-07
Gene_30,1.1645122506509455e-07
Gene_6,-5.791904033023327e-07
Gene_14,-9.196262370894485e-06
Gene_3,-4.002979193406847e-05
Gene_21,-6.901441439556002e-05
Gene_32,-0.00013675112259609891
Gene_19,-0.00018492049248443592
Gene_17,-0.00040134884762753646
Gene_37,-0.00054599360042717
Gene_27,-0.0005996762447770506
Gene_44,-0.0006648117606287336
Gene_11,-0.000705241500425632
Gene_35,-0.0009233872390825236
Gene_49,-0.0013493678300947826
Gene_7,-0.0014074869495412827
Gene_12,-0.0016407434216682646
Gene_13,-0.0017809757123123794
Gene_36,-0.0018927812281038688
Gene_28,-0.0022611299532623035
Gene_10,-0.0023515744843539584
Gene_24,-0.0028323095918298415
Gene_26,-0.002902676856140584
Gene_5,-0.0033370639431809183
Gene_47,-0.0036642743717709703
Gene_31,-0.0038219907950495977
Gene_4,-0.003895814989499047
Gene_43,-0.005664836247942403
Gene_45,-0.006108067113407618
