,row_a1725_data
Gene_39,0.017971418356027502
Gene_41,0.006593987736314992
Gene_30,0.0053634798996553944
Gene_13,0.002250945841290395
Gene_32,0.001669497202596566
Gene_27,0.0015175545468855238
Gene_43,0.0013827289735294226
Gene_29,0.0013811757101891949
Gene_15,0.0013627035535799447
Gene_10,0.0012288643660427036
Gene_5,0.0010244350954809198
Gene_46,0.0007687690110673088
Gene_28,0.0005326775640281133
Gene_16,0.0004115071745359844
Gene_20,0.00027357433776657595
Gene_4,0.00020789036145187414
Gene_36,0.00018475988978394775
Gene_21,0.00014944626643378337
Gene_12,1.7105929726310377e-05
Gene_9,7.171659710003683e-06
Gene_24,-2.78965621388136e-06
Gene_6,-3.6892457703876006e-06
Gene_18,-1.469298007715828e-05
Gene_25,-5.0752491168994085e-05
Gene_50,-6.927992875616822e-05
Gene_33,-0.00011889639385905914
Gene_14,-0.00022865550371009352
Gene_22,-0.0006334267900078038
Gene_48,-0.0008549875374187399
Gene_3,-0.0008694820057715841
Gene_19,-0.0011413003658020944
Gene_42,-0.0012557947906053865
Gene_34,-0.0013312248737549224
Gene_38,-0.0013331801094331893
Gene_37,-0.001395079584028255
Gene_2,-0.0017910194406075357
Gene_1,-0.0018020369282959478
Gene_26,-0.0019309417382741708
Gene_49,-0.002097584325086586
Gene_40,-0.0025404020701229606
Gene_44,-0.0026132573570711365
Gene_31,-0.0027288307631965674
Gene_45,-0.003256267682714737
Gene_47,-0.003452758353831384
Gene_8,-0.0034742910754362154
Gene_17,-0.003912836984476505
Gene_7,-0.004557874055729381
Gene_11,-0.004904162107275353
Gene_35,-0.004974880941340061
Gene_23,-0.00530061431837305
