,row_a1319_data
Gene_24,0.005007994260225813
Gene_10,0.003477140263213582
Gene_35,0.0029462278988130015
Gene_22,0.0023263656287660014
Gene_12,0.0020406471028501924
Gene_11,0.00177083275720317
Gene_28,0.001554266379887633
Gene_47,0.001542090269448534
Gene_4,0.0013154504911831203
Gene_44,0.0012393391464404855
Gene_49,0.0009489878080956994
Gene_13,0.0008187022576275262
Gene_8,0.0006483044679872867
Gene_2,0.00038376977013843735
Gene_43,0.00037450875251026456
Gene_29,0.0003143328226749035
Gene_46,0.0003052293453982653
Gene_45,5.494731416118509e-05
Gene_20,4.471519618266058e-05
Gene_48,2.695239829406408e-05
Gene_1,4.376076281380843e-06
Gene_23,5.490875141778818e-07
Gene_39,3.808417697965871e-07
Gene_16,1.387447553929537e-07
Gene_31,-2.3077686857734246e-05
Gene_17,-4.439166214814281e-05
Gene_21,-7.388347020014429e-05
Gene_3,-0.00021185433964818353
Gene_18,-0.0002200012675580515
Gene_33,-0.00032125972128993485
Gene_41,-0.00035740183811545315
Gene_27,-0.0003647839485199911
Gene_50,-0.0004931146381302698
Gene_36,-0.0006821949281739163
Gene_6,-0.0007370472377971836
Gene_9,-0.0010406627187886613
Gene_32,-0.0014499356770778507
Gene_25,-0.0014590351961429357
Gene_7,-0.0016682168420319803
Gene_14,-0.0017077636221211738
Gene_15,-0.0017787873249560872
Gene_38,-0.0018876322546112394
Gene_30,-0.0019524349291334142
Gene_5,-0.0021958704339833106
Gene_19,-0.003037688283568294
Gene_40,-0.003532688967869137
Gene_26,-0.004154780187102343
Gene_37,-0.004533814476741804
Gene_42,-0.005846136787429103
Gene_34,-0.007480699566047409
