,row_a1358_data
Gene_35,0.0049121362551849315
Gene_3,0.004790086886713547
Gene_13,0.004055901217877728
Gene_49,0.0031971695903957893
Gene_6,0.00319440266884215
Gene_28,0.002992857201827968
Gene_45,0.0015371632548574444
Gene_17,0.0011029682424268817
Gene_27,0.0009802384981320816
Gene_1,0.0009592001817014368
Gene_39,0.000796206071114032
Gene_37,0.0007074694241455135
Gene_46,0.0006782784071809409
Gene_8,0.0005483921136372298
Gene_48,0.00040189953470674833
Gene_38,0.0003895500016377284
Gene_7,0.00010545208562839567
Gene_34,7.112670950460884e-05
Gene_11,6.265554620602995e-05
Gene_31,1.8162306303115853e-07
Gene_29,-9.920362365195358e-09
Gene_22,-5.506879174522908e-06
Gene_4,-1.1367420534878162e-05
Gene_30,-3.069681044465071e-05
Gene_25,-8.548536602129525e-05
Gene_47,-0.00016185403511983294
Gene_41,-0.00020415284558011632
Gene_15,-0.00021798459433018322
Gene_5,-0.00022149793115999
Gene_50,-0.00026953417107922943
Gene_21,-0.00030231773574090817
Gene_23,-0.0003309945986169811
Gene_42,-0.0005966194602155641
Gene_26,-0.000754951814898961
Gene_44,-0.0009432504735806509
Gene_40,-0.0012564068852148088
Gene_10,-0.0013774085559505687
Gene_16,-0.0014025927503699014
Gene_14,-0.0018960684297527584
Gene_36,-0.0019923070459312133
Gene_18,-0.002016723214693936
Gene_43,-0.0026569729684954354
Gene_32,-0.002963221498965989
Gene_20,-0.003105292112474903
Gene_33,-0.003189429248214877
Gene_24,-0.003192705938979881
Gene_9,-0.0033208309361261513
Gene_19,-0.0033303114846291817
Gene_12,-0.005281524252766243
Gene_2,-0.009283409363368147
