,row_a1620_data
Gene_6,0.007824641499861788
Gene_43,0.006544056782287
Gene_13,0.0036811697754982947
Gene_26,0.003665441546086977
Gene_35,0.003117956602287886
Gene_40,0.0029232570894449092
Gene_12,0.001721309523587673
Gene_49,0.001589903574710473
Gene_47,0.0014787232896132
Gene_17,0.0014611604755956848
Gene_22,0.0008981855110625349
Gene_50,0.0004287277814842951
Gene_27,0.0002829674865194448
Gene_29,0.0001693484050935177
Gene_1,0.00011028501214414106
Gene_41,2.5685823937407893e-05
Gene_15,1.5530066260518267e-05
Gene_14,1.0586987617716486e-05
Gene_23,4.846822268280348e-06
Gene_48,1.6926236328024594e-06
Gene_16,2.126841705888256e-09
Gene_33,-1.1316940289691281e-07
Gene_7,-3.6659340551164826e-07
Gene_20,-1.7304241781678875e-05
Gene_9,-6.047136143490326e-05
Gene_45,-0.00014335539535905166
Gene_8,-0.00023430385478460393
Gene_4,-0.0002451484064982972
Gene_25,-0.00030703324956059025
Gene_39,-0.00033380383176334497
Gene_10,-0.00041669214946724433
Gene_19,-0.0006730066961368499
Gene_3,-0.0009258087230215109
Gene_36,-0.0010753256373215512
Gene_18,-0.0012302849013800052
Gene_21,-0.0015283779145472552
Gene_24,-0.0015457424873274663
Gene_32,-0.0016763979190903213
Gene_5,-0.0017068187020607014
Gene_34,-0.0017179434323124241
Gene_28,-0.001781246430120393
Gene_2,-0.001941998530526106
Gene_37,-0.0020520880115560396
Gene_44,-0.002275589223528076
Gene_42,-0.0028706333305127873
Gene_11,-0.0031178610448511055
Gene_31,-0.003393071158213063
Gene_38,-0.005028291757970147
Gene_30,-0.006560041876606306
Gene_46,-0.007223395636729213
