,row_a677_data
Gene_46,0.006145416148674504
Gene_28,0.005785406832377641
Gene_26,0.0021916201300408913
Gene_13,0.0014723719548474581
Gene_49,0.0013158735020946293
Gene_32,0.0012312671474454598
Gene_40,0.0010690211462424416
Gene_37,0.0010429034274803757
Gene_8,0.0009132210826568875
Gene_47,0.0008900751256984054
Gene_43,0.0008113092795948369
Gene_29,0.0006626220085880464
Gene_9,0.0005676918878398936
Gene_12,0.00030469453720963907
Gene_15,0.0001528416796502299
Gene_22,0.00012549779436729852
Gene_20,8.303086254714894e-05
Gene_45,6.89273504158323e-05
Gene_27,2.6481107440944995e-05
Gene_16,2.530960922395855e-05
Gene_39,2.1822394595491057e-05
Gene_36,1.554300762159164e-05
Gene_6,1.1119331324379146e-05
Gene_35,8.488765775767305e-06
Gene_17,3.6799753494457974e-06
Gene_34,-4.3627923122429104e-07
Gene_5,-5.883849269933171e-06
Gene_7,-8.55286753237601e-06
Gene_38,-7.458023472812873e-05
Gene_2,-0.00015990685229573033
Gene_10,-0.00020817066399905684
Gene_14,-0.0003503075727527556
Gene_24,-0.00036969645203685964
Gene_23,-0.0003870154250728043
Gene_21,-0.0006484072401436382
Gene_30,-0.0007063972919341831
Gene_19,-0.0012126290218625406
Gene_3,-0.00138874452624452
Gene_44,-0.0014621391393175556
Gene_31,-0.0015400472439341217
Gene_11,-0.0019243173577393686
Gene_18,-0.0023631527417510125
Gene_25,-0.0025184592235220774
Gene_41,-0.0027570650557519056
Gene_50,-0.0027660744860697685
Gene_1,-0.0029416759007363093
Gene_42,-0.003494077553926797
Gene_33,-0.003991499391207089
Gene_4,-0.005596434938014145
Gene_48,-0.006494132939845073
