,row_a738_data
Gene_30,0.01316660044016504
Gene_16,0.009933914287047178
Gene_29,0.007448608293634579
Gene_14,0.006266573923781006
Gene_49,0.004767769819979532
Gene_31,0.0032192040151166872
Gene_26,0.003185300590133498
Gene_23,0.003075432212316367
Gene_10,0.0019086512615825845
Gene_6,0.0008260226922361022
Gene_24,3.3354817439311315e-05
Gene_37,3.063078876557653e-05
Gene_27,7.986430572150228e-06
Gene_19,5.169277349223412e-06
Gene_21,2.905030886271798e-07
Gene_11,2.1264211183729743e-07
Gene_39,-6.015079213253364e-06
Gene_28,-5.93322376162375e-05
Gene_9,-0.00014351077015943678
Gene_47,-0.0001759566683656494
Gene_15,-0.00017941557379081157
Gene_5,-0.00023030175851592631
Gene_13,-0.00025601899461821613
Gene_50,-0.0004066423898843102
Gene_36,-0.0006078028024142628
Gene_12,-0.0006363544129888593
Gene_48,-0.0006461446183571753
Gene_18,-0.0006480784006201029
Gene_41,-0.0006678151183449636
Gene_22,-0.0007165998371247576
Gene_35,-0.000744055859345929
Gene_7,-0.0008593099630658102
Gene_46,-0.000889446750189633
Gene_3,-0.000961952807828292
Gene_8,-0.0009740577798696666
Gene_32,-0.001227520751371457
Gene_33,-0.0013215779220079817
Gene_44,-0.0013553845146446822
Gene_20,-0.0013584655101323809
Gene_25,-0.0015236170670164181
Gene_2,-0.001670816797545066
Gene_17,-0.0018031411630644164
Gene_40,-0.0021537344686108875
Gene_43,-0.00235551061171146
Gene_42,-0.002582524455280556
Gene_1,-0.0031612474060538783
Gene_38,-0.0038045270710812514
Gene_34,-0.003809383347029322
Gene_4,-0.004722619743130907
Gene_45,-0.005434070713745199
