,row_a271_data
Gene_49,0.0031683684239274005
Gene_2,0.0029812586812202075
Gene_41,0.002922170756747686
Gene_34,0.0028372521007494315
Gene_7,0.002626933334564518
Gene_33,0.0022645670567410393
Gene_43,0.002024799150438285
Gene_6,0.0018100898664962185
Gene_39,0.0015097152260732391
Gene_44,0.0013974272674236142
Gene_20,0.0007924236753047778
Gene_25,0.0003640333259020056
Gene_38,0.00035583914293263377
Gene_50,0.000304277559209685
Gene_4,0.00027074734151246414
Gene_36,0.00024043383750091732
Gene_18,0.00022400169560207045
Gene_3,0.0001918972512318371
Gene_5,0.00016670610782468188
Gene_12,0.00013918761615165556
Gene_1,0.00011946434051254991
Gene_8,5.0211806224950825e-05
Gene_23,2.756598977555417e-05
Gene_9,-1.0758176074046301e-07
Gene_30,-5.908946606858598e-07
Gene_22,-9.379502859740703e-05
Gene_19,-0.00010105317919795751
Gene_32,-0.00017867817393278358
Gene_15,-0.0003462059054958771
Gene_21,-0.0004229189940001552
Gene_46,-0.0004422859960020991
Gene_40,-0.0005644448957398038
Gene_28,-0.000668504616333799
Gene_31,-0.0009739365404302864
Gene_29,-0.0009781470262094595
Gene_27,-0.0010726343596905654
Gene_42,-0.0012691886273499594
Gene_11,-0.0013553746397357556
Gene_24,-0.0013880258782183494
Gene_17,-0.0014556746430625942
Gene_14,-0.0015432761218876576
Gene_26,-0.0021120060421483742
Gene_48,-0.0024420634111840685
Gene_16,-0.0025346241857328007
Gene_10,-0.0031437403485148935
Gene_45,-0.0036412725100326035
Gene_47,-0.00401326051573804
Gene_13,-0.004957233326860016
Gene_37,-0.0054549285411184985
Gene_35,-0.009177832449738178
