,row_a2103_data
Gene_2,0.01150729721828212
Gene_31,0.004092030985587997
Gene_32,0.0016344700521773812
Gene_33,0.001042218680611029
Gene_43,0.0009473089844178133
Gene_22,0.0006715345106418141
Gene_16,0.0006650915023928166
Gene_18,0.0005422576405331773
Gene_12,0.0005371976017800851
Gene_10,0.0004685950541598403
Gene_17,0.0004472792088395486
Gene_48,0.0004367340119393712
Gene_5,0.0003325478098568373
Gene_34,0.00024021166719654795
Gene_40,0.0002224485525066551
Gene_25,0.00018337852637294923
Gene_46,0.00016573753945867999
Gene_6,0.0001454848840115497
Gene_39,0.00011432816015074479
Gene_21,7.85387955437233e-05
Gene_41,5.656051816249196e-06
Gene_29,3.5674450861366224e-08
Gene_11,-2.0625141592076768e-08
Gene_1,-6.24907495343296e-08
Gene_4,-4.783652621055299e-06
Gene_7,-7.321591982907159e-06
Gene_38,-1.7429094323566927e-05
Gene_24,-2.2608054893240802e-05
Gene_49,-5.121349057102438e-05
Gene_9,-6.557079443514e-05
Gene_28,-0.00011497364581941746
Gene_50,-0.00016891956428026727
Gene_13,-0.00023248121721044374
Gene_45,-0.00024691582089908124
Gene_20,-0.0003749861706013977
Gene_15,-0.0005902564705099877
Gene_19,-0.000765852953355605
Gene_23,-0.001041650379958208
Gene_30,-0.001405686764786522
Gene_27,-0.0014520981999925691
Gene_37,-0.0018537118038002625
Gene_14,-0.0018891384291092397
Gene_42,-0.0020758908168936876
Gene_36,-0.002134272970393556
Gene_26,-0.0022010036267651636
Gene_8,-0.0023020498207556228
Gene_3,-0.0024096785409127904
Gene_47,-0.004355315260089268
Gene_44,-0.005364227602032678
Gene_35,-0.005613671387048451
