,row_a836_data
Gene_10,0.004466713858419214
Gene_17,0.0041432442476170925
Gene_19,0.003972955917479279
Gene_28,0.00360923856905016
Gene_22,0.002195685628626919
Gene_47,0.0018628444745606865
Gene_9,0.0012569287180980585
Gene_49,0.0010660840511015068
Gene_40,0.0010281380306300272
Gene_45,0.0009720166516263644
Gene_21,0.000820540810085374
Gene_44,0.0007876825298637423
Gene_6,0.0002817623698772383
Gene_24,0.000230070715904457
Gene_18,0.00011368011564635134
Gene_7,9.663050363805325e-05
Gene_41,8.461470920457614e-05
Gene_12,5.816547958437091e-05
Gene_16,1.511882330241691e-05
Gene_26,5.560064549467274e-06
Gene_42,-5.247559252755378e-06
Gene_34,-1.2060437490116985e-05
Gene_14,-1.5855231704002125e-05
Gene_48,-2.379412569996698e-05
Gene_11,-5.5023781196051605e-05
Gene_25,-5.722090358075218e-05
Gene_5,-8.03482950945335e-05
Gene_35,-0.00012609112311346283
Gene_33,-0.00017098353404503127
Gene_15,-0.0001918474553462262
Gene_29,-0.00020298256922275854
Gene_4,-0.0002602999632554956
Gene_3,-0.0003007259447644925
Gene_23,-0.00039155845536669896
Gene_36,-0.0004358521212560109
Gene_37,-0.000556089072235008
Gene_43,-0.0008221123194096648
Gene_1,-0.0010926354998374052
Gene_27,-0.0011663031565902833
Gene_8,-0.0011828945718689661
Gene_50,-0.001365478569188117
Gene_31,-0.0013708978626933866
Gene_39,-0.0014439144491531475
Gene_32,-0.0016195475966856066
Gene_38,-0.0035562139036563792
Gene_20,-0.003679972076676253
Gene_30,-0.005024600561877184
Gene_2,-0.005546153311107887
Gene_46,-0.0060014421142771165
Gene_13,-0.006983412702977869
