,row_a2500_data
Gene_14,0.010645766678305342
Gene_21,0.00520009304622256
Gene_25,0.003174044601846588
Gene_19,0.0030372413669401636
Gene_39,0.002671437698166879
Gene_11,0.0014038990578559554
Gene_2,0.0012896219056804624
Gene_20,0.001180251665740874
Gene_34,0.001158565274610602
Gene_40,0.0010760522704770397
Gene_36,0.0006201995415327207
Gene_44,0.000596275530488789
Gene_43,0.0005456647584671276
Gene_5,0.0005147330710428923
Gene_42,0.0004949018064881673
Gene_35,0.0003892624188063152
Gene_1,0.000160514144717423
Gene_27,6.128473201920165e-05
Gene_38,3.6337913780799672e-06
Gene_15,-4.688528263953963e-08
Gene_33,-6.387693088165099e-07
Gene_17,-1.5631146439021553e-05
Gene_7,-1.6412126920639083e-05
Gene_22,-5.968198453178272e-05
Gene_48,-6.879582646106882e-05
Gene_49,-0.00016750648494175601
Gene_24,-0.00024159114775492265
Gene_45,-0.00029648913153977564
Gene_13,-0.0005133488739595816
Gene_32,-0.0005275441246428247
Gene_31,-0.0007400731416594957
Gene_46,-0.000799625758855704
Gene_37,-0.0008407071171382678
Gene_50,-0.0009243547462861484
Gene_4,-0.0009619868628984521
Gene_41,-0.0010098799514331445
Gene_9,-0.0013255825609474804
Gene_10,-0.0015213180010565518
Gene_47,-0.0016021969534937156
Gene_12,-0.0016105905488759593
Gene_6,-0.0016280266002891477
Gene_28,-0.001652979001938365
Gene_8,-0.0019295293784736575
Gene_26,-0.00277601504584001
Gene_16,-0.002789108225192524
Gene_3,-0.003083809995764498
Gene_23,-0.00369710099780494
Gene_18,-0.004030530226321716
Gene_29,-0.004975011607606287
Gene_30,-0.004996946868044221
