,row_a614_data
Gene_2,0.006212204919329922
Gene_8,0.0061364185381297415
Gene_16,0.0049324394587739444
Gene_18,0.004100342602193669
Gene_50,0.004028450486983707
Gene_29,0.0036524249817231364
Gene_40,0.0031237675724568453
Gene_7,0.0019490810431951585
Gene_43,0.001786937304377411
Gene_42,0.0011411681653509627
Gene_13,0.001096513365607757
Gene_35,0.0009427221174269727
Gene_25,0.0007973783718233712
Gene_49,0.0002812446820951303
Gene_19,0.0001396054095480423
Gene_34,6.656274648037539e-05
Gene_14,1.2925318100721764e-05
Gene_24,8.254177635864262e-07
Gene_48,5.492648195417406e-07
Gene_9,1.9947780769549793e-07
Gene_10,-6.89951978703556e-07
Gene_38,-4.31193522098676e-06
Gene_31,-1.9948564644200204e-05
Gene_22,-3.153929597089148e-05
Gene_41,-3.917249220323799e-05
Gene_27,-9.943819824719739e-05
Gene_6,-0.00012091696724427794
Gene_4,-0.00025736686682419573
Gene_5,-0.0004861098540034081
Gene_28,-0.0007493120588889018
Gene_36,-0.0007850645815021522
Gene_20,-0.0008658008858177264
Gene_39,-0.0009602216017954657
Gene_17,-0.0011446185778649417
Gene_1,-0.001199761371578355
Gene_30,-0.0012546949504832219
Gene_45,-0.00144569173769639
Gene_15,-0.0016707851827655424
Gene_44,-0.0021726501798430766
Gene_11,-0.0023437083795576396
Gene_21,-0.00332123337197696
Gene_37,-0.0035531605695520167
Gene_3,-0.003786831488029085
Gene_46,-0.00409309801391278
Gene_33,-0.004109762714967872
Gene_26,-0.004220861028531826
Gene_47,-0.004823619033994757
Gene_23,-0.005583742584681384
Gene_12,-0.00619417971414171
Gene_32,-0.007588341871832427
