,row_a338_data
Gene_48,0.006277952822175616
Gene_29,0.005632013550606123
Gene_5,0.004533932611751614
Gene_22,0.003360479090715211
Gene_12,0.002150892633504143
Gene_33,0.0010457139946753874
Gene_46,0.0009925916547332283
Gene_47,0.0009756333308685848
Gene_11,0.0008749074804705881
Gene_49,0.0007337119393280764
Gene_38,0.0006844813442444036
Gene_36,0.0006439739416882633
Gene_21,0.00037975422163406174
Gene_27,0.00022374758379164442
Gene_10,0.00018266662797762124
Gene_17,8.559385565672074e-05
Gene_13,5.78431515021238e-05
Gene_31,4.786174132636689e-05
Gene_24,2.517853686743684e-05
Gene_37,1.3264171551727278e-05
Gene_30,1.2943787132779435e-05
Gene_4,5.105981136473213e-06
Gene_40,2.3683549002185154e-09
Gene_7,-3.7081300944527605e-06
Gene_23,-1.8909365167092966e-05
Gene_32,-5.2478788477723225e-05
Gene_3,-5.2888406534957024e-05
Gene_25,-5.7250018446121376e-05
Gene_6,-6.418818927770773e-05
Gene_42,-7.873019847176241e-05
Gene_28,-0.00017147944305529578
Gene_26,-0.00020047079454245734
Gene_39,-0.0003953253578503758
Gene_50,-0.0005616793841437188
Gene_41,-0.0006529746971176884
Gene_20,-0.00124306370310794
Gene_34,-0.0012912066912857513
Gene_14,-0.0015038271574516165
Gene_1,-0.001504422575859509
Gene_35,-0.0021045624374599896
Gene_9,-0.002127489853462438
Gene_8,-0.002161718991750624
Gene_16,-0.002338284464981678
Gene_19,-0.002391430855790518
Gene_45,-0.0036015010604772513
Gene_18,-0.0038162924620237823
Gene_43,-0.00407648273064545
Gene_15,-0.004147937062895164
Gene_2,-0.004383184138215337
Gene_44,-0.006337958115770371
