,row_a736_data
Gene_42,0.00813659855903106
Gene_41,0.005381759885922358
Gene_38,0.0035966697334281024
Gene_35,0.003543558295129698
Gene_26,0.0026006734062777835
Gene_17,0.002243793809959052
Gene_36,0.0022312228589377904
Gene_46,0.0017731374610850349
Gene_19,0.0016041272595602079
Gene_44,0.0014203907989969594
Gene_48,0.0006553382645332262
Gene_31,0.0005786183907466476
Gene_12,0.0005058127055350033
Gene_11,0.00047533398848191013
Gene_40,0.0002572498152492871
Gene_32,0.00021788551914643387
Gene_25,5.3447673766243296e-05
Gene_14,1.3698256247526741e-08
Gene_43,-1.2458167802673308e-05
Gene_3,-1.4784177480983902e-05
Gene_21,-1.9780447895157544e-05
Gene_1,-2.6458306558538032e-05
Gene_47,-5.5283037282346636e-05
Gene_6,-6.156877627591965e-05
Gene_49,-7.476030003026105e-05
Gene_8,-0.00011220209878837705
Gene_16,-0.00013586918285836825
Gene_39,-0.00016856389692959856
Gene_34,-0.00017123330426762587
Gene_9,-0.0003188985721334029
Gene_33,-0.00041807498825413873
Gene_4,-0.0005900676383205862
Gene_23,-0.0006470044855581311
Gene_28,-0.0006480000222290187
Gene_27,-0.0009478330042609721
Gene_45,-0.0010122476834032012
Gene_22,-0.0011101240642911931
Gene_30,-0.0012534390661386426
Gene_7,-0.001531784386154133
Gene_24,-0.0016320272733215996
Gene_5,-0.002106852587736175
Gene_37,-0.0021185573545187803
Gene_10,-0.00254190766051009
Gene_15,-0.0027689879447585874
Gene_50,-0.003254917018150417
Gene_29,-0.0033888221673061807
Gene_2,-0.005210619419956772
Gene_18,-0.006041763502227345
Gene_13,-0.006839913970177879
Gene_20,-0.008508022977664571
